id,object_ref,category,date,type,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,address,_geom,EGID,price_per_sqm,cat,fill,fillOpacity,color,weight,opacity,radius
3001209450,9602.21c,rent,2021-09-30T14:31:14,,2,1008,,,,90,1920,Teufenerstrasse 68,St. Gallen,9000,"Teufenerstrasse 68, 9000 St. Gallen",,,11.2,b,,0.8,#ffffff,1.5,0.9,65
3001185776,7801.05.0001,rent,2021-09-30T14:31:14,,GF,1170,220,950,,56,1963,Dreilindenhang 10,St. Gallen,9000,"Dreilindenhang 10, 9000 St. Gallen",POINT (9.383968353271484 47.422969818115234),10733400,20.892857142857142,d,,0.8,#ffffff,1.5,0.9,65
3001327633,08059.01.0103,rent,2021-09-30T14:31:14,,2,1150,140,1010,,47,1920,Linsebühlstrasse 35,St. Gallen,9000,"Linsebühlstrasse 35, 9000 St. Gallen",POINT (9.38196849822998 47.42459487915039),10735530,24.46808510638298,f,,0.8,#ffffff,1.5,0.9,65
3001284021,A8365,rent,2021-09-30T14:31:14,,,1005,,,,39,,Bürglistrasse 2,St. Gallen,9000,"Bürglistrasse 2, 9000 St. Gallen",POINT (9.38341999053955 47.42958450317383),10729150,25.76923076923077,f,,0.8,#ffffff,1.5,0.9,65
3001055869,Bedastrasse.11.10,rent,2021-09-30T14:31:14,,3,990,,,,45,,Bedastrasse 11,St. Gallen,9000,"Bedastrasse 11, 9000 St. Gallen",POINT (9.390883445739746 47.42866134643555),10760060,22.0,e,,0.8,#ffffff,1.5,0.9,65
3001328645,37011.01.420030,rent,2021-09-30T14:31:14,,2,960,,,,60,1920,Badstrasse 8,St. Gallen,9000,"Badstrasse 8, 9000 St. Gallen",POINT (9.352869987487793 47.41908645629883),10703560,16.0,c,,0.8,#ffffff,1.5,0.9,65
3001328644,37011.01.410030,rent,2021-09-30T14:31:14,,1,960,,,,60,1920,Badstrasse 8,St. Gallen,9000,"Badstrasse 8, 9000 St. Gallen",POINT (9.352869987487793 47.41908645629883),10703560,16.0,c,,0.8,#ffffff,1.5,0.9,65
3001327306,(6653123),rent,2021-09-30T14:31:14,,GF,1140,160,980,,48,,Glaserstrasse 3A,St. Gallen,9000,"Glaserstrasse 3A, 9000 St. Gallen",POINT (9.354249954223633 47.41887664794922),10702640,23.75,e,,0.8,#ffffff,1.5,0.9,65
3001385255,56.951.5,rent,2021-09-30T14:31:14,,1,1430,,,,96,,Langgasse 159,St. Gallen,9008,"Langgasse 159, 9008 St. Gallen",POINT (9.397486686706543 47.449947357177734),1902092420,14.895833333333334,c,,0.8,#ffffff,1.5,0.9,65
3001367073,39414342,rent,2021-09-30T14:31:14,,,1190,,,,65,,Langgasse 61,St. Gallen,9008,"Langgasse 61, 9008 St. Gallen",POINT (9.389349937438965 47.4383544921875),10752110,18.307692307692307,d,,0.8,#ffffff,1.5,0.9,65
3001246535,08083.02.0242,rent,2021-09-30T14:31:14,,4,1820,,,,125,1988,Langgasse 11,St. Gallen,9008,"Langgasse 11, 9008 St. Gallen",POINT (9.384760856628418 47.434608459472656),10747610,14.56,c,,0.8,#ffffff,1.5,0.9,65
3001295624,5171.05.0104,rent,2021-09-30T14:31:15,,1,2232,342,1890,,134,2012,Langgasse 12,St. Gallen,9008,"Langgasse 12, 9008 St. Gallen",POINT (9.385229110717773 47.434513092041016),1904853922,16.65671641791045,c,,0.8,#ffffff,1.5,0.9,65
3001350678,08083.01.0131,rent,2021-09-30T14:31:15,,3,1695,,,,117,1988,Langgasse 9,St. Gallen,9008,"Langgasse 9, 9008 St. Gallen",POINT (9.384641647338867 47.43449783325195),10747600,14.487179487179487,c,,0.8,#ffffff,1.5,0.9,65
3001198152,44.53.4501.680424.b1ec94ce-b076-11ea-97df-005056bdbc06,rent,2021-09-30T14:31:15,,4,2390,250,2140,,127,2017,Heiligkreuzstrasse 53,St. Gallen,9008,"Heiligkreuzstrasse 53, 9008 St. Gallen",POINT (9.3939847946167 47.440406799316406),1915218710,18.818897637795274,d,,0.8,#ffffff,1.5,0.9,65
3001339065,15601.14.878853.5bdb5c07-1233-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:15,,4,2390,210,2180,,130,,Dufourstrasse 7,St. Gallen,9008,"Dufourstrasse 7, 9008 St. Gallen",POINT (9.384024620056152 47.43482208251953),10747460,18.384615384615383,d,,0.8,#ffffff,1.5,0.9,65
3001384902,169-1.uze.4100-2001,rent,2021-09-30T14:31:15,,,1060,,,,50,,Teufenerstrasse 95,St. Gallen,9000,"Teufenerstrasse 95, 9000 St. Gallen",,,21.2,d,,0.8,#ffffff,1.5,0.9,65
3001384889,264-1.uze.4100-2013,rent,2021-09-30T14:31:15,,1,1050,,,,55,,Teufenerstrasse 95,St. Gallen,9000,"Teufenerstrasse 95, 9000 St. Gallen",,,19.09090909090909,d,,0.8,#ffffff,1.5,0.9,65
3001380896,SM1008.1106.888276.4a07c712-2068-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:15,,3,1230,140,1090,,48,,Teufenerstrasse 52,St. Gallen,9000,"Teufenerstrasse 52, 9000 St. Gallen",,,25.625,f,,0.8,#ffffff,1.5,0.9,65
3001366896,8902.04.0038,rent,2021-09-30T14:31:15,,2,1010,,,,74,1983,Linsebühlstrasse 99,St. Gallen,9000,"Linsebühlstrasse 99, 9000 St. Gallen",POINT (9.385355949401855 47.42599105834961),10736390,13.64864864864865,b,,0.8,#ffffff,1.5,0.9,65
3001333308,1002.092021.828321.b36855e4-ada7-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:15,,GF,1100,,,,46,,Rosenbergstrasse 64,St. Gallen,9000,"Rosenbergstrasse 64, 9000 St. Gallen",POINT (9.367177963256836 47.423362731933594),10711910,23.91304347826087,e,,0.8,#ffffff,1.5,0.9,65
3001077557,7835.01.0203,rent,2021-09-30T14:31:15,,2,990,,,,61,1952,Grossackerstr. 10,St. Gallen,9000,"Grossackerstr. 10, 9000 St. Gallen",POINT (9.392701148986816 47.429264068603516),10759670,16.229508196721312,c,,0.8,#ffffff,1.5,0.9,65
3001356441,A88952,rent,2021-09-30T14:31:15,,,1055,,,,55,1973,Redingstrasse 3,St. Gallen,9000,"Redingstrasse 3, 9000 St. Gallen",POINT (9.371788024902344 47.42729949951172),10713180,19.181818181818183,d,,0.8,#ffffff,1.5,0.9,65
3001270299,16401.02.410020,rent,2021-09-30T14:31:15,,1,1200,200,1000,,74,1951,Falkensteinstrasse 10,St. Gallen,9000,"Falkensteinstrasse 10, 9000 St. Gallen",POINT (9.39220905303955 47.429901123046875),10759630,16.216216216216218,c,,0.8,#ffffff,1.5,0.9,65
3001145713,CALOST.CALOST.CALOST,rent,2021-09-30T14:31:15,,2,1200,100,1100,,70,,Oststr. 7,St. Gallen,9000,"Oststr. 7, 9000 St. Gallen",POINT (9.392256736755371 47.430938720703125),10760630,17.142857142857142,c,,0.8,#ffffff,1.5,0.9,65
3001331624,5487-2.goldinger.SM264.1208,rent,2021-09-30T14:31:16,,3,1560,,,,71,,Langgasse 29,St. Gallen,9008,"Langgasse 29, 9008 St. Gallen",POINT (9.38662338256836 47.43600082397461),1907643510,21.971830985915492,d,,0.8,#ffffff,1.5,0.9,65
3001352407,08083.03.0351,rent,2021-09-30T14:31:16,,5,1515,,,,108,1988,Langgasse 13,St. Gallen,9008,"Langgasse 13, 9008 St. Gallen",POINT (9.384833335876465 47.434669494628906),10747620,14.027777777777779,c,,0.8,#ffffff,1.5,0.9,65
3001332149,51811.02.0005,rent,2021-09-30T14:31:16,,GF,1490,,,,100,1998,Espentobelstrasse 5a,St. Gallen,9008,"Espentobelstrasse 5a, 9008 St. Gallen",POINT (9.39692211151123 47.440773010253906),27175190,14.9,c,,0.8,#ffffff,1.5,0.9,65
3001174557,22112.01.10400,rent,2021-09-30T14:31:16,,3,1060,,,,52,,Felsenstrasse 78,St. Gallen,9000,"Felsenstrasse 78, 9000 St. Gallen",POINT (9.37182903289795 47.419639587402344),10721750,20.384615384615383,d,,0.8,#ffffff,1.5,0.9,65
3001348433,23029.03.420030,rent,2021-09-30T14:31:16,,2,1660,210,1450,,92,1976,Sonnrainweg 8,St. Gallen,9008,"Sonnrainweg 8, 9008 St. Gallen",POINT (9.397647857666016 47.448081970214844),10755390,18.043478260869566,d,,0.8,#ffffff,1.5,0.9,65
3001077672,23036.01.410020,rent,2021-09-30T14:31:16,,1,1270,,,,94,,Langgasse 163,St. Gallen,9008,"Langgasse 163, 9008 St. Gallen",POINT (9.397869110107422 47.45030212402344),23635060,13.51063829787234,b,,0.8,#ffffff,1.5,0.9,65
3001095694,7331.01.0014,rent,2021-09-30T14:31:16,,3,1320,,,,88,1972,Langgasse 108/110,St. Gallen,9008,"Langgasse 108/110, 9008 St. Gallen",,,15.0,c,,0.8,#ffffff,1.5,0.9,65
3001313674,51811.02.0202,rent,2021-09-30T14:31:16,,2,1350,,,,100,1998,Espentobelstrasse 5a,St. Gallen,9008,"Espentobelstrasse 5a, 9008 St. Gallen",POINT (9.39692211151123 47.440773010253906),27175190,13.5,b,,0.8,#ffffff,1.5,0.9,65
3001025743,128,rent,2021-09-30T14:31:16,,1,1070,,,,85,,Vonwilstrasse 16,St. Gallen,9000,"Vonwilstrasse 16, 9000 St. Gallen",POINT (9.359067916870117 47.41735076904297),10701680,12.588235294117647,b,,0.8,#ffffff,1.5,0.9,65
3000861228,23030.02.410010,rent,2021-09-30T14:31:16,,1,1540,190,1350,,84,1976,Sonnrainweg 12,St. Gallen,9008,"Sonnrainweg 12, 9008 St. Gallen",POINT (9.397663116455078 47.44770050048828),10755280,18.333333333333332,d,,0.8,#ffffff,1.5,0.9,65
3000830705,23029.02.410010,rent,2021-09-30T14:31:16,,1,1540,190,1350,,84,1976,Sonnrainweg 6,St. Gallen,9008,"Sonnrainweg 6, 9008 St. Gallen",POINT (9.397636413574219 47.448272705078125),10755380,18.333333333333332,d,,0.8,#ffffff,1.5,0.9,65
3000879659,2050117.01.000008,rent,2021-09-30T14:31:16,,6,1070,,,,50,,Gebäude Wassergasse 22,St. Gallen,9000,"Gebäude Wassergasse 22, 9000 St. Gallen",,,21.4,d,,0.8,#ffffff,1.5,0.9,65
3000884589,2050118.02.000020,rent,2021-09-30T14:31:16,,4,1070,,,,54,,Gebäude Gartenstrasse 15,St. Gallen,9000,"Gebäude Gartenstrasse 15, 9000 St. Gallen",,,19.814814814814813,d,,0.8,#ffffff,1.5,0.9,65
3001364396,100005.884000.41d1a78b-1ae7-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:16,,2,1110,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,"Steingrüeblistrasse 44, 9000 St. Gallen",POINT (9.390692710876465 47.42665100097656),10736920,18.5,d,,0.8,#ffffff,1.5,0.9,65
3001385761,20005.3.3011,rent,2021-09-30T14:31:16,,1,1098,,,,60,2014,Andreasstrasse 11,St. Gallen,9000,"Andreasstrasse 11, 9000 St. Gallen",POINT (9.354572296142578 47.42129898071289),1907643900,18.3,d,,0.8,#ffffff,1.5,0.9,65
3001364371,010001.883996.738dd6d5-1ae5-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:16,,GF,1100,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,"Steingrüeblistrasse 44, 9000 St. Gallen",POINT (9.390692710876465 47.42665100097656),10736920,18.333333333333332,d,,0.8,#ffffff,1.5,0.9,65
3001251507,1071.189.1304.864701.8c8a8e93-f5f3-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:16,,3,1150,,,,56,,Rorschacherstrasse 216,St. Gallen,9000,"Rorschacherstrasse 216, 9000 St. Gallen",,,20.535714285714285,d,,0.8,#ffffff,1.5,0.9,65
3001240014,5670.01.0401,rent,2021-09-30T14:31:16,,4,1050,,,,65,1850,Kreuzbleichestrasse 8,St. Gallen,9000,"Kreuzbleichestrasse 8, 9000 St. Gallen",POINT (9.356379508972168 47.42011642456055),10702940,16.153846153846153,c,,0.8,#ffffff,1.5,0.9,65
3001345530,1629.01.0006,rent,2021-09-30T14:31:16,,2,1110,,,,48,1900,Brühlgasse 50,St. Gallen,9000,"Brühlgasse 50, 9000 St. Gallen",POINT (9.378700256347656 47.424678802490234),10726580,23.125,e,,0.8,#ffffff,1.5,0.9,65
3001328643,37011.01.440020,rent,2021-09-30T14:31:16,,4,1050,,,,67,1920,Badstrasse 8,St. Gallen,9000,"Badstrasse 8, 9000 St. Gallen",POINT (9.352869987487793 47.41908645629883),10703560,15.671641791044776,c,,0.8,#ffffff,1.5,0.9,65
3001149213,A97F43Z_2XC5N4H,rent,2021-09-30T14:31:16,,3,1050,,,,35,,St. Georgen Strasse 20,St. Gallen,9000,"St. Georgen Strasse 20, 9000 St. Gallen",POINT (9.380512237548828 47.42280960083008),10734630,30.0,f,,0.8,#ffffff,1.5,0.9,65
3001336193,210909_L4_2.5_2021.795316.00fa2d2a-7688-11eb-9a3b-005056bdbc06,rent,2021-09-30T14:31:17,,2,1100,,,,53,,Langweidstrasse 4,St. Gallen,9000,"Langweidstrasse 4, 9000 St. Gallen",POINT (9.355183601379395 47.41232681274414),10699230,20.754716981132077,d,,0.8,#ffffff,1.5,0.9,65
3000968320,07930.01.0010,rent,2021-09-30T14:31:17,,4,1250,220,1030,,68,1956,Wiesentalstr. 12,St. Gallen,9000,"Wiesentalstr. 12, 9000 St. Gallen",POINT (9.396374702453613 47.43292236328125),10761550,18.38235294117647,d,,0.8,#ffffff,1.5,0.9,65
3001277110,1071.189.1402.868677.4787d2f2-ff32-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:17,,4,1100,,,,55,,Rorschacherstrasse 216,St. Gallen,9000,"Rorschacherstrasse 216, 9000 St. Gallen",,,20.0,d,,0.8,#ffffff,1.5,0.9,65
3001322916,5710.02.1003,rent,2021-09-30T14:31:17,,1,1050,,,,73,1966,Grütlistr. 31,St. Gallen,9000,"Grütlistr. 31, 9000 St. Gallen",POINT (9.405685424804688 47.43303680419922),10765420,14.383561643835616,c,,0.8,#ffffff,1.5,0.9,65
3000946773,05902.01.0005,rent,2021-09-30T14:31:17,,2,1540,280,1260,,85,1959,Langgasse 92,St. Gallen,9008,"Langgasse 92, 9008 St. Gallen",POINT (9.392402648925781 47.440391540527344),10751540,18.11764705882353,d,,0.8,#ffffff,1.5,0.9,65
3000929497,3015532,rent,2021-09-30T14:31:17,,3,1080,,,,80,,Eisengasse 3,St. Gallen,9000,"Eisengasse 3, 9000 St. Gallen",POINT (9.382718086242676 47.42533874511719),10736080,13.5,b,,0.8,#ffffff,1.5,0.9,65
3001279201,12103.02.10204,rent,2021-09-30T14:31:17,,2,1520,300,1220,,94,,Sonnenhaldenstrasse 10a,St. Gallen,9008,"Sonnenhaldenstrasse 10a, 9008 St. Gallen",POINT (9.391279220581055 47.44174575805664),10751660,16.170212765957448,c,,0.8,#ffffff,1.5,0.9,65
3001317841,23035.02.430010,rent,2021-09-30T14:31:17,,3,1270,,,,72,,Iddastrasse 30a,St. Gallen,9008,"Iddastrasse 30a, 9008 St. Gallen",POINT (9.388022422790527 47.43756866455078),23633900,17.63888888888889,c,,0.8,#ffffff,1.5,0.9,65
3001321210,1696.01.0301,rent,2021-09-30T14:31:17,,3,1290,,,,77,1953,Langgasse 36,St. Gallen,9008,"Langgasse 36, 9008 St. Gallen",POINT (9.38742446899414 47.4360466003418),10748520,16.753246753246753,c,,0.8,#ffffff,1.5,0.9,65
3001367439,5761.goldinger.SM92.4102,rent,2021-09-30T14:31:17,,1,1240,,,,83,,Iddastrasse 52,St. Gallen,9008,"Iddastrasse 52, 9008 St. Gallen",POINT (9.389970779418945 47.439720153808594),10752010,14.939759036144578,c,,0.8,#ffffff,1.5,0.9,65
3001134003,2380.1.10150,rent,2021-09-30T14:31:17,,2,1293,,,,82,,Iddastr. 19,St. Gallen,9008,"Iddastr. 19, 9008 St. Gallen",POINT (9.38644790649414 47.436710357666016),10752570,15.768292682926829,c,,0.8,#ffffff,1.5,0.9,65
3000998009,TG2199.TG2199.TG2199,rent,2021-09-30T14:31:17,,3,1080,,,,66,,Teufenerstrasse 41,St. Gallen,9000,"Teufenerstrasse 41, 9000 St. Gallen",,,16.363636363636363,c,,0.8,#ffffff,1.5,0.9,65
3001271253,Lukasstrasse 41 - 4.5 Zi-Wg 1. OG West 1,rent,2021-09-30T14:31:17,,1,1840,,,,110,2012,Lukasstrasse 41,St. Gallen,9016,"Lukasstrasse 41, 9016 St. Gallen",POINT (9.400908470153809 47.438880920410156),1906076140,16.727272727272727,c,,0.8,#ffffff,1.5,0.9,65
3001142713,1505.03.0202,rent,2021-09-30T14:31:17,,2,1430,,,,111,1986,Grünaustrasse 30,St. Gallen,9016,"Grünaustrasse 30, 9016 St. Gallen",POINT (9.404448509216309 47.43593978881836),10765350,12.882882882882884,b,,0.8,#ffffff,1.5,0.9,65
3001111355,5419.07.0075,rent,2021-09-30T14:31:17,,2,1450,,,,100,1979,Zilweg 7,St. Gallen,9016,"Zilweg 7, 9016 St. Gallen",POINT (9.408350944519043 47.44231033325195),10771120,14.5,c,,0.8,#ffffff,1.5,0.9,65
3001385379,5181.09.0201,rent,2021-09-30T14:31:17,,2,1919,259,1660,,114,2009,Vogelherdstr. 17,St. Gallen,9016,"Vogelherdstr. 17, 9016 St. Gallen",POINT (9.419668197631836 47.43663024902344),1902123520,16.833333333333332,c,,0.8,#ffffff,1.5,0.9,65
3001318062,02947.02.2201,rent,2021-09-30T14:31:17,,2,1520,,,,88,2017,Favrestrasse 19,St. Gallen,9016,"Favrestrasse 19, 9016 St. Gallen",POINT (9.411964416503906 47.437198638916016),1915697540,17.272727272727273,c,,0.8,#ffffff,1.5,0.9,65
3001042251,1212.01.0301,rent,2021-09-30T14:31:17,,3,1490,,,,102,1970,Achslenstr. 5,St. Gallen,9016,"Achslenstr. 5, 9016 St. Gallen",POINT (9.413859367370605 47.43266296386719),10765130,14.607843137254902,c,,0.8,#ffffff,1.5,0.9,65
3001340281,42201.02.10305,rent,2021-09-30T14:31:17,,3,1160,,,,75,,Zürcherstrasse 57,St. Gallen,9000,"Zürcherstrasse 57, 9000 St. Gallen",,,15.466666666666667,c,,0.8,#ffffff,1.5,0.9,65
3001336208,210909_2 Zi Whg._2041.867469.d2609d3e-fc08-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:17,,4,1300,150,1150,,45,,Langweidstrasse 8,St. Gallen,9000,"Langweidstrasse 8, 9000 St. Gallen",POINT (9.355901718139648 47.41239547729492),10699250,28.88888888888889,f,,0.8,#ffffff,1.5,0.9,65
3001145712,CALOST2.CALOST2.CALOST2,rent,2021-09-30T14:31:17,,1,1300,100,1200,,70,,Oststr. 7,St. Gallen,9000,"Oststr. 7, 9000 St. Gallen",POINT (9.392256736755371 47.430938720703125),10760630,18.571428571428573,d,,0.8,#ffffff,1.5,0.9,65
3001347559,189.1.35im3oGG,rent,2021-09-30T14:31:17,,3,1200,,,,65,,Brauerstrasse 1,St. Gallen,9000,"Brauerstrasse 1, 9000 St. Gallen",POINT (9.399443626403809 47.43355178833008),10762250,18.46153846153846,d,,0.8,#ffffff,1.5,0.9,65
3001377733,SM1034.6203.887337.012d6523-1f73-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:17,,3,1100,,,,63,,Brühlgasse 28,St. Gallen,9000,"Brühlgasse 28, 9000 St. Gallen",POINT (9.37828540802002 47.425228118896484),10726155,17.46031746031746,c,,0.8,#ffffff,1.5,0.9,65
3001350437,07930.02.0024,rent,2021-09-30T14:31:17,,3,1300,220,1080,,69,1956,Wiesentalstr. 14,St. Gallen,9000,"Wiesentalstr. 14, 9000 St. Gallen",POINT (9.396584510803223 47.43294906616211),10761560,18.840579710144926,d,,0.8,#ffffff,1.5,0.9,65
3001383681,Bedastrasse.11.9,rent,2021-09-30T14:31:17,,2,1140,,,,70,,Bedastrasse 11,St. Gallen,9000,"Bedastrasse 11, 9000 St. Gallen",POINT (9.390883445739746 47.42866134643555),10760060,16.285714285714285,c,,0.8,#ffffff,1.5,0.9,65
3001320785,07009.05.5032,rent,2021-09-30T14:31:17,,3,1110,,,,80,,Speicherstr. 29,St. Gallen,9000,"Speicherstr. 29, 9000 St. Gallen",POINT (9.385292053222656 47.424808502197266),10734080,13.875,b,,0.8,#ffffff,1.5,0.9,65
3001206690,3221630,rent,2021-09-30T14:31:18,,1,1170,,,,64,,Treuackerstrasse 25,St. Gallen,9000,"Treuackerstrasse 25, 9000 St. Gallen",POINT (9.363578796386719 47.415435791015625),10716520,18.28125,d,,0.8,#ffffff,1.5,0.9,65
3001067269,54805.01.0103,rent,2021-09-30T14:31:18,,1,1290,240,1050,,75,1959,Teufenerstrasse 128,St. Gallen,9000,"Teufenerstrasse 128, 9000 St. Gallen",,,17.2,c,,0.8,#ffffff,1.5,0.9,65
3001369684,31.70.827770.6f540b39-acd2-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:18,,2,1070,,,,75,,Torstrasse 20,St. Gallen,9000,"Torstrasse 20, 9000 St. Gallen",POINT (9.377815246582031 47.428035736083984),10728480,14.266666666666667,c,,0.8,#ffffff,1.5,0.9,65
3000875562,10087.1.1011,rent,2021-09-30T14:31:18,,1,1060,,,,72,,Teufenerstrasse 117,St. Gallen,9000,"Teufenerstrasse 117, 9000 St. Gallen",,,14.722222222222221,c,,0.8,#ffffff,1.5,0.9,65
3001364411,010007.884002.7ff4f53a-1ae7-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:18,,3,1130,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,"Steingrüeblistrasse 44, 9000 St. Gallen",POINT (9.390692710876465 47.42665100097656),10736920,18.833333333333332,d,,0.8,#ffffff,1.5,0.9,65
3001318294,3644.01.0201,rent,2021-09-30T14:31:18,,2,1290,180,1110,,75,1919,Linsebühlstrasse 12,St. Gallen,9000,"Linsebühlstrasse 12, 9000 St. Gallen",POINT (9.3804931640625 47.42429733276367),10735180,17.2,c,,0.8,#ffffff,1.5,0.9,65
3001302822,158105.01.00602,rent,2021-09-30T14:31:18,,6,1470,,,,123,1980,Reherstr. 19,St. Gallen,9016,"Reherstr. 19, 9016 St. Gallen",POINT (9.415787696838379 47.4371223449707),10767470,11.951219512195122,b,,0.8,#ffffff,1.5,0.9,65
3001215110,632.uze.4100-2033,rent,2021-09-30T14:31:18,,3,1100,,,,63,,Teufenerstrasse 95,St. Gallen,9000,"Teufenerstrasse 95, 9000 St. Gallen",,,17.46031746031746,c,,0.8,#ffffff,1.5,0.9,65
3001304110,8903.04.0023,rent,2021-09-30T14:31:18,,2,1050,,,,73,1984,Linsebühlstrasse 103,St. Gallen,9000,"Linsebühlstrasse 103, 9000 St. Gallen",POINT (9.38566780090332 47.42618942260742),10736520,14.383561643835616,c,,0.8,#ffffff,1.5,0.9,65
3001354885,20120.2.2032,rent,2021-09-30T14:31:18,,3,1738,250,1488,,91,1981,Tablatstrasse 10a,St. Gallen,9016,"Tablatstrasse 10a, 9016 St. Gallen",POINT (9.419686317443848 47.437591552734375),10767610,19.0989010989011,d,,0.8,#ffffff,1.5,0.9,65
3001222337,00761.01.0009,rent,2021-09-30T14:31:18,,3,1355,225,1130,,65,1962,Oberstrasse 201,St. Gallen,9000,"Oberstrasse 201, 9000 St. Gallen",POINT (9.351264953613281 47.41236877441406),10699280,20.846153846153847,d,,0.8,#ffffff,1.5,0.9,65
3001384887,189-3.uze.4100-3021,rent,2021-09-30T14:31:18,,2,1150,,,,70,,Teufenerstrasse 95 a,St. Gallen,9000,"Teufenerstrasse 95 a, 9000 St. Gallen",,,16.428571428571427,c,,0.8,#ffffff,1.5,0.9,65
3001319741,55403.01.0401,rent,2021-09-30T14:31:18,,4,1350,170,1180,,73,1919,Wildeggstr. 7,St. Gallen,9000,"Wildeggstr. 7, 9000 St. Gallen",POINT (9.381649017333984 47.42327117919922),10734430,18.493150684931507,d,,0.8,#ffffff,1.5,0.9,65
3001102989,U32,rent,2021-09-30T14:31:18,,5,1180,,,,55,,Büchelstrasse 4,St. Gallen,9000,"Büchelstrasse 4, 9000 St. Gallen",POINT (9.364825248718262 47.42057800292969),10710650,21.454545454545453,d,,0.8,#ffffff,1.5,0.9,65
3001340282,42201.01.10102,rent,2021-09-30T14:31:18,,1,1160,,,,71,,Zürcherstrasse 55,St. Gallen,9000,"Zürcherstrasse 55, 9000 St. Gallen",,,16.338028169014084,c,,0.8,#ffffff,1.5,0.9,65
3001198168,249.ecoreal.62600-10400,rent,2021-09-30T14:31:18,,4,1100,,,,87,,Langgasse 41,St. Gallen,9000,"Langgasse 41, 9000 St. Gallen",,,12.64367816091954,b,,0.8,#ffffff,1.5,0.9,65
3001380399,888157.0b1c387c-2040-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:18,,2,1100,,,,67,,Rosenbergweg 21,St. Gallen,9000,"Rosenbergweg 21, 9000 St. Gallen",POINT (9.362349510192871 47.421993255615234),10711270,16.417910447761194,c,,0.8,#ffffff,1.5,0.9,65
3001207526,1740.4032,rent,2021-09-30T14:31:18,,3,1100,,,,70,1950,Burgstrasse 85,St. Gallen,9000,"Burgstrasse 85, 9000 St. Gallen",POINT (9.355531692504883 47.416385650634766),10702030,15.714285714285714,c,,0.8,#ffffff,1.5,0.9,65
3001315315,874726.085bb4e6-0b0e-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:19,,5,1340,220,1120,,75,,Feldbachstrasse 7,St. Gallen,9000,"Feldbachstrasse 7, 9000 St. Gallen",POINT (9.355718612670898 47.4210090637207),10704500,17.866666666666667,c,,0.8,#ffffff,1.5,0.9,65
3001004255,4544.01.0401,rent,2021-09-30T14:31:19,,4,1125,,,,75,,Poststrasse 16,St. Gallen,9000,"Poststrasse 16, 9000 St. Gallen",POINT (9.37232494354248 47.4245719909668),10724290,15.0,c,,0.8,#ffffff,1.5,0.9,65
3001333332,1032.092021.868597.58141a82-ff26-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:19,,3,2190,280,1910,,121,2016,Fürstenlandstrasse 135,St. Gallen,9014,"Fürstenlandstrasse 135, 9014 St. Gallen",POINT (9.338793754577637 47.410682678222656),1911229510,18.09917355371901,d,,0.8,#ffffff,1.5,0.9,65
3001300461,5497.01.0301,rent,2021-09-30T14:31:19,,3,1150,,,,55,1500,Brühlgasse 30,St. Gallen,9000,"Brühlgasse 30, 9000 St. Gallen",POINT (9.378345489501953 47.42522048950195),23630710,20.90909090909091,d,,0.8,#ffffff,1.5,0.9,65
3001337227,6811.07.0302,rent,2021-09-30T14:31:19,,3,1680,,,,112,2020,Hechtackerstrasse 12f,St. Gallen,9014,"Hechtackerstrasse 12f, 9014 St. Gallen",POINT (9.339768409729004 47.40773010253906),1915489840,15.0,c,,0.8,#ffffff,1.5,0.9,65
3001177658,12105.05.10208,rent,2021-09-30T14:31:19,,2,1750,,,,99,,Ullmannstrasse 27,St. Gallen,9014,"Ullmannstrasse 27, 9014 St. Gallen",POINT (9.331958770751953 47.41328430175781),1905267650,17.67676767676768,c,,0.8,#ffffff,1.5,0.9,65
3001134382,06843.04.0408,rent,2021-09-30T14:31:19,,3,2200,,,,161,2005,Heimstr. 8a,St. Gallen,9014,"Heimstr. 8a, 9014 St. Gallen",POINT (9.337833404541016 47.414878845214844),1900947190,13.664596273291925,b,,0.8,#ffffff,1.5,0.9,65
3001237758,54807.01.0101,rent,2021-09-30T14:31:19,,1,1390,200,1190,,75,1919,Tschudistr. 15,St. Gallen,9000,"Tschudistr. 15, 9000 St. Gallen",POINT (9.366065979003906 47.41733169555664),10716830,18.533333333333335,d,,0.8,#ffffff,1.5,0.9,65
