id,object_ref,category,date,type,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,address,_geom,EGID
3001302822,158105.01.00602,rent,2021-09-30T14:31:18,,6,1470,,,,123,1980,Reherstr. 19,St. Gallen,9016,"Reherstr. 19, 9016 St. Gallen",POINT (9.415787696838379 47.4371223449707),1076747_0
3001215110,632.uze.4100-2033,rent,2021-09-30T14:31:18,,3,1100,,,,63,,Teufenerstrasse 95,St. Gallen,9000,"Teufenerstrasse 95, 9000 St. Gallen",,
3001314025,874425.08a807b7-0a88-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:18,,1,1135,,,,,,Flurhofstrasse 28,St. Gallen,9000,"Flurhofstrasse 28, 9000 St. Gallen",POINT (9.39104175567627 47.4273567199707),1075575_0
3001304110,8903.04.0023,rent,2021-09-30T14:31:18,,2,1050,,,,73,1984,Linsebühlstrasse 103,St. Gallen,9000,"Linsebühlstrasse 103, 9000 St. Gallen",POINT (9.38566780090332 47.42618942260742),1073652_0
3001354885,20120.2.2032,rent,2021-09-30T14:31:18,,3,1738,250,1488,,91,1981,Tablatstrasse 10a,St. Gallen,9016,"Tablatstrasse 10a, 9016 St. Gallen",POINT (9.419686317443848 47.437591552734375),1076761_0
3001222337,00761.01.0009,rent,2021-09-30T14:31:18,,3,1355,225,1130,,65,1962,Oberstrasse 201,St. Gallen,9000,"Oberstrasse 201, 9000 St. Gallen",POINT (9.351264953613281 47.41236877441406),1069928_0
3001384887,189-3.uze.4100-3021,rent,2021-09-30T14:31:18,,2,1150,,,,70,,Teufenerstrasse 95 a,St. Gallen,9000,"Teufenerstrasse 95 a, 9000 St. Gallen",,
3001319741,55403.01.0401,rent,2021-09-30T14:31:18,,4,1350,170,1180,,73,1919,Wildeggstr. 7,St. Gallen,9000,"Wildeggstr. 7, 9000 St. Gallen",POINT (9.381649017333984 47.42327117919922),1073443_0
3001328029,1012.092021.816032.e13a2a6a-986a-11eb-968e-005056bdbc06,rent,2021-09-30T14:31:18,,1,1180,,,,,,Steingrüeblistrasse 39,St. Gallen,9000,"Steingrüeblistrasse 39, 9000 St. Gallen",POINT (9.389979362487793 47.4268798828125),1073687_0
3001102989,U32,rent,2021-09-30T14:31:18,,5,1180,,,,55,,Büchelstrasse 4,St. Gallen,9000,"Büchelstrasse 4, 9000 St. Gallen",POINT (9.364825248718262 47.42057800292969),1071065_0
3001340282,42201.01.10102,rent,2021-09-30T14:31:18,,1,1160,,,,71,,Zürcherstrasse 55,St. Gallen,9000,"Zürcherstrasse 55, 9000 St. Gallen",,
3001198168,249.ecoreal.62600-10400,rent,2021-09-30T14:31:18,,4,1100,,,,87,,Langgasse 41,St. Gallen,9000,"Langgasse 41, 9000 St. Gallen",,
3001380399,888157.0b1c387c-2040-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:18,,2,1100,,,,67,,Rosenbergweg 21,St. Gallen,9000,"Rosenbergweg 21, 9000 St. Gallen",POINT (9.362349510192871 47.421993255615234),1071127_0
3001300116,1ed12ff9-05bb-11ec-bf79-005056bdbc06,rent,2021-09-30T14:31:18,,2,1180,,,,,,Helvetiastrasse 35,St. Gallen,9000,"Helvetiastrasse 35, 9000 St. Gallen",POINT (9.394767761230469 47.43214416503906),1076136_0
3001364273,164,rent,2021-09-30T14:31:18,,3,1350,,,,,,Zürcher Strasse 70,St. Gallen,9000,"Zürcher Strasse 70, 9000 St. Gallen",POINT (9.35018253326416 47.41749572753906),1070320_0
3001207526,1740.4032,rent,2021-09-30T14:31:18,,3,1100,,,,70,1950,Burgstrasse 85,St. Gallen,9000,"Burgstrasse 85, 9000 St. Gallen",POINT (9.355531692504883 47.416385650634766),1070203_0
3001208238,857416.7c88e564-e58a-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:18,,2,1200,,,,,,Waldaustrasse 17,St. Gallen,9000,"Waldaustrasse 17, 9000 St. Gallen",POINT (9.35159683227539 47.41938018798828),1070388_0
3000994095,44031.01.410030,rent,2021-09-30T14:31:18,,1,1100,,,,,,Oberstrasse 87,St. Gallen,9000,"Oberstrasse 87, 9000 St. Gallen",POINT (9.362614631652832 47.41640853881836),1071724_0
3001127150,160...843103.116d595f-c9ec-11eb-8a82-005056bdbc06,rent,2021-09-30T14:31:18,,3,1200,,,,,,Ruhbergstrasse 50,St. Gallen,9000,"Ruhbergstrasse 50, 9000 St. Gallen",POINT (9.363672256469727 47.41498565673828),1071636_0
3001315315,874726.085bb4e6-0b0e-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:19,,5,1340,220,1120,,75,,Feldbachstrasse 7,St. Gallen,9000,"Feldbachstrasse 7, 9000 St. Gallen",POINT (9.355718612670898 47.4210090637207),1070450_0
3001004255,4544.01.0401,rent,2021-09-30T14:31:19,,4,1125,,,,75,,Poststrasse 16,St. Gallen,9000,"Poststrasse 16, 9000 St. Gallen",POINT (9.37232494354248 47.4245719909668),1072429_0
3001333332,1032.092021.868597.58141a82-ff26-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:19,,3,2190,280,1910,,121,2016,Fürstenlandstrasse 135,St. Gallen,9014,"Fürstenlandstrasse 135, 9014 St. Gallen",POINT (9.338793754577637 47.410682678222656),191122951_0
3001300461,5497.01.0301,rent,2021-09-30T14:31:19,,3,1150,,,,55,1500,Brühlgasse 30,St. Gallen,9000,"Brühlgasse 30, 9000 St. Gallen",POINT (9.378345489501953 47.42522048950195),2363071_0
3001337227,6811.07.0302,rent,2021-09-30T14:31:19,,3,1680,,,,112,2020,Hechtackerstrasse 12f,St. Gallen,9014,"Hechtackerstrasse 12f, 9014 St. Gallen",POINT (9.339768409729004 47.40773010253906),191548984_0
3001177658,12105.05.10208,rent,2021-09-30T14:31:19,,2,1750,,,,99,,Ullmannstrasse 27,St. Gallen,9014,"Ullmannstrasse 27, 9014 St. Gallen",POINT (9.331958770751953 47.41328430175781),190526765_0
3001134382,06843.04.0408,rent,2021-09-30T14:31:19,,3,2200,,,,161,2005,Heimstr. 8a,St. Gallen,9014,"Heimstr. 8a, 9014 St. Gallen",POINT (9.337833404541016 47.414878845214844),190094719_0
3001237758,54807.01.0101,rent,2021-09-30T14:31:19,,1,1390,200,1190,,75,1919,Tschudistr. 15,St. Gallen,9000,"Tschudistr. 15, 9000 St. Gallen",POINT (9.366065979003906 47.41733169555664),1071683_0
3000166218,21301.01.420030,rent,2021-09-30T14:31:19,,2,1150,,,,87,,Lindenstrasse 76,St. Gallen,9000,"Lindenstrasse 76, 9000 St. Gallen",POINT (9.393829345703125 47.43305587768555),1076110_0
3000904455,54633.01.0001,rent,2021-09-30T14:31:19,,GF,1140,,,,86,1920,St. Georgenstr. 68,St. Gallen,9000,"St. Georgenstr. 68, 9000 St. Gallen",,
3001333307,2001.092021.845801.c7a9513c-cf3d-11eb-92cc-005056bdbc06,rent,2021-09-30T14:31:19,,GF,1170,,,,,,Stückelbergstrasse 3,St. Gallen,9000,"Stückelbergstrasse 3, 9000 St. Gallen",POINT (9.356435775756836 47.416221618652344),1070190_0
3001259208,114bv,rent,2021-09-30T14:31:19,,GF,1390,,,,,,BRUGGWIESENWEG 20B,St. Gallen,9000,"BRUGGWIESENWEG 20B, 9000 St. Gallen",POINT (9.401962280273438 47.429691314697266),1075712_0
3001309010,33,rent,2021-09-30T14:31:19,,2,1390,200,1190,,82,,Lindenstr. 33,St. Gallen,9000,"Lindenstr. 33, 9000 St. Gallen",POINT (9.388535499572754 47.432212829589844),1076083_0
3001237759,53002.01.0301,rent,2021-09-30T14:31:19,,3,1170,,,,80,1908,Krontalstr. 13,St. Gallen,9000,"Krontalstr. 13, 9000 St. Gallen",POINT (9.399706840515137 47.43278121948242),1075809_0
3001121655,3180888,rent,2021-09-30T14:31:20,,1,1200,,,,76,,Speicherstrasse 18,St. Gallen,9000,"Speicherstrasse 18, 9000 St. Gallen",POINT (9.383983612060547 47.4244384765625),1073421_0
3001206762,1071.189.1104.857170.7f0c4935-e55d-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:20,,1,1230,,,,56,,Rorschacherstrasse 216,St. Gallen,9000,"Rorschacherstrasse 216, 9000 St. Gallen",,
3001222348,00761.03.0004,rent,2021-09-30T14:31:20,,1,1375,245,1130,,65,1962,Oberstrasse 205,St. Gallen,9000,"Oberstrasse 205, 9000 St. Gallen",POINT (9.351999282836914 47.41217803955078),1069739_0
3001372771,"3,5-Zi.-DWG, St. Gallen.886077.98a126a2-1d41-11ec-842e-005056bdbc06",rent,2021-09-30T14:31:20,,3,1200,,,,82,,Treuackerstrasse 34,St. Gallen,9000,"Treuackerstrasse 34, 9000 St. Gallen",POINT (9.362642288208008 47.41539764404297),1071707_0
3001347558,189.1.45im2OGg,rent,2021-09-30T14:31:20,,2,1290,,,,80,,Brauerstrasse 1,St. Gallen,9000,"Brauerstrasse 1, 9000 St. Gallen",POINT (9.399443626403809 47.43355178833008),1076225_0
3001100107,(6063450),rent,2021-09-30T14:31:20,,4,1150,,,,98,,Glaserstrasse 3A,St. Gallen,9000,"Glaserstrasse 3A, 9000 St. Gallen",POINT (9.354249954223633 47.41887664794922),1070264_0
3001030847,3124412,rent,2021-09-30T14:31:20,,GF,1380,280,1100,,90,1953,Burgstrasse 64,St. Gallen,9000,"Burgstrasse 64, 9000 St. Gallen",POINT (9.358325004577637 47.41748809814453),1070219_0
3001303121,196704.01.00221,rent,2021-09-30T14:31:20,,2,1200,,,,,1920,Treuackerstr. 33,St. Gallen,9000,"Treuackerstr. 33, 9000 St. Gallen",POINT (9.36314582824707 47.4152946472168),1071659_0
3000275851,F62,rent,2021-09-30T14:31:20,,2,1180,,,,,1900,Falkensteinstrasse 62,St. Gallen,9000,"Falkensteinstrasse 62, 9000 St. Gallen",POINT (9.39756965637207 47.43104553222656),1075915_0
3000976414,148101.01.00103,rent,2021-09-30T14:31:20,,1,1150,,,,77,1958,St. Georgen-Str. 39,St. Gallen,9000,"St. Georgen-Str. 39, 9000 St. Gallen",POINT (9.379013061523438 47.419559478759766),1073294_0
3000943788,10033.1.1041,rent,2021-09-30T14:31:20,,4,1370,140,1230,,69,1924,Buchentalstrasse 5,St. Gallen,9000,"Buchentalstrasse 5, 9000 St. Gallen",POINT (9.398320198059082 47.433494567871094),1076203_0
3001282886,SM900.869729.f4ae51ea-00c9-11ec-bf79-005056bdbc06,rent,2021-09-30T14:31:20,,2,1172,,,,,,Ulmenstrasse 3,St. Gallen,9000,"Ulmenstrasse 3, 9000 St. Gallen",POINT (9.354260444641113 47.41980743408203),1070411_0
3001124068,175.uze.4140-1004,rent,2021-09-30T14:31:20,,GF,1650,,,,96,2016,Fürstenlandstrasse 179,St. Gallen,9014,"Fürstenlandstrasse 179, 9014 St. Gallen",POINT (9.332098007202148 47.409305572509766),191288975_0
3001379324,12105.03.10104,rent,2021-09-30T14:31:20,,1,1700,,,,98,,Ullmannstrasse 23b,St. Gallen,9014,"Ullmannstrasse 23b, 9014 St. Gallen",POINT (9.33236312866211 47.41294860839844),190526767_0
3001304976,..217147.873126.09acb81c-073b-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:20,,,1370,220,1150,,85,1968,Ruhsitzstrasse 29,St. Gallen,9000,"Ruhsitzstrasse 29, 9000 St. Gallen",POINT (9.354391098022461 47.412288665771484),1069746_0
3001052087,4444,rent,2021-09-30T14:31:20,,4,1600,,,,118,,Stockbergstrasse 4,St. Gallen,9014,"Stockbergstrasse 4, 9014 St. Gallen",POINT (9.334115028381348 47.40739822387695),1069568_0
3000873750,148101.01.00102,rent,2021-09-30T14:31:20,,1,1150,,,,77,1958,St. Georgen-Str. 39,St. Gallen,9000,"St. Georgen-Str. 39, 9000 St. Gallen",POINT (9.379013061523438 47.419559478759766),1073294_0
3001274608,1C91,rent,2021-09-30T14:31:20,,1,1530,,,,92,2012,Zweibruggenmühlestrasse 7,St. Gallen,9014,"Zweibruggenmühlestrasse 7, 9014 St. Gallen",POINT (9.327351570129395 47.407264709472656),190608318_0
3000999080,3068710,rent,2021-09-30T14:31:21,,2,1500,,,,90,,Bernhardswiesstrasse 9,St. Gallen,9014,"Bernhardswiesstrasse 9, 9014 St. Gallen",POINT (9.342451095581055 47.40866470336914),1069715_0
3001366824,"SG-Teufenerstrasse 12, 3.5 ZWG - 002.884589.14b8aad5-1b88-11ec-8c59-005056bdbc06",rent,2021-09-30T14:31:21,,4,1210,,,,,,Teufenerstrasse 12,St. Gallen,9000,"Teufenerstrasse 12, 9000 St. Gallen",,
3001361663,27511.02.0201,rent,2021-09-30T14:31:21,,2,1220,,,,62,2022,Ahornstrasse 23a,St. Gallen,9000,"Ahornstrasse 23a, 9000 St. Gallen",POINT (9.346853256225586 47.41439437866211),191823738_0
3001348597,880431.92e0af9f-1598-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:21,,2,1210,,,,,,Schmiedgasse 16,St. Gallen,9000,"Schmiedgasse 16, 9000 St. Gallen",POINT (9.375884056091309 47.42410659790039),1072540_0
3001319171,5566.2007,rent,2021-09-30T14:31:21,,2,1200,,,,56,,Wildeggstrasse 16,St. Gallen,9000,"Wildeggstrasse 16, 9000 St. Gallen",POINT (9.382418632507324 47.423213958740234),1073439_0
3001329045,6811.02.0202,rent,2021-09-30T14:31:21,,2,1450,,,,88,2020,Hechtackerstrasse 12a,St. Gallen,9014,"Hechtackerstrasse 12a, 9014 St. Gallen",POINT (9.33910083770752 47.40790557861328),191548987_0
3001187271,137.1.1201,rent,2021-09-30T14:31:21,,2,1410,140,1270,,64,1920,Rorschacherstrasse 207,St. Gallen,9000,"Rorschacherstrasse 207, 9000 St. Gallen",,
3001286025,132501.05.00201,rent,2021-09-30T14:31:21,,2,1120,,,,78,1965,Flurhofstr. 153,St. Gallen,9000,"Flurhofstr. 153, 9000 St. Gallen",POINT (9.403362274169922 47.43230438232422),1075743_0
3000946809,07006.01.1301,rent,2021-09-30T14:31:21,,3,1400,250,1150,,80,1920,Feldbachstrasse 10,St. Gallen,9000,"Feldbachstrasse 10, 9000 St. Gallen",POINT (9.354719161987305 47.42076110839844),1070846_0
3001366539,132501.03.00201,rent,2021-09-30T14:31:21,,2,1120,,,,78,1965,Flurhofstr. 149,St. Gallen,9000,"Flurhofstr. 149, 9000 St. Gallen",POINT (9.402867317199707 47.43234634399414),1075741_0
3001328642,37011.01.440010,rent,2021-09-30T14:31:21,,4,1200,,,,75,1920,Badstrasse 8,St. Gallen,9000,"Badstrasse 8, 9000 St. Gallen",POINT (9.352869987487793 47.41908645629883),1070356_0
3001277119,1071.189.1401.868678.8a7a179c-ff32-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:21,,4,1250,,,,63,,Rorschacherstrasse 216,St. Gallen,9000,"Rorschacherstrasse 216, 9000 St. Gallen",,
3001126448,16185.01.0201,rent,2021-09-30T14:31:21,,2,1260,,,,,,Linsebühlstrasse 51,St. Gallen,9000,"Linsebühlstrasse 51, 9000 St. Gallen",POINT (9.382681846618652 47.42479705810547),1073579_0
3001333291,1033.092021.848779.910cc64c-d4b8-11eb-92cc-005056bdbc06,rent,2021-09-30T14:31:21,,3,1190,,,,70,,Helvetiastrasse 51,St. Gallen,9000,"Helvetiastrasse 51, 9000 St. Gallen",POINT (9.395340919494629 47.4341926574707),1076174_0
3000837488,6065.3551,rent,2021-09-30T14:31:21,,5,1150,,,,61,,Rosenbergstrasse 68 (BK),St. Gallen,9000,"Rosenbergstrasse 68 (BK), 9000 St. Gallen",,
3001145410,00761.03.0008,rent,2021-09-30T14:31:21,,2,1390,260,1130,,65,1962,Oberstrasse 205,St. Gallen,9000,"Oberstrasse 205, 9000 St. Gallen",POINT (9.351999282836914 47.41217803955078),1069739_0
3001344688,"SG-Speicherstrasse 19, 2.5-ZWG EG rechts - 2002.879649.9ef1d718-1477-11ec-8c59-005056bdbc06",rent,2021-09-30T14:31:21,,GF,790,,,,,,Speicherstrasse 19,St. Gallen,9000,"Speicherstrasse 19, 9000 St. Gallen",POINT (9.383834838867188 47.42457962036133),1073423_0
3001350623,01706.01.0002,rent,2021-09-30T14:31:21,,GF,780,,,,54,1950,Volksbadstrasse 8,St. Gallen,9000,"Volksbadstrasse 8, 9000 St. Gallen",POINT (9.384819984436035 47.42859649658203),1072909_0
3001167694,52011.01.0301,rent,2021-09-30T14:31:21,,3,1190,,,,81,1902,Färberstrasse 6,St. Gallen,9000,"Färberstrasse 6, 9000 St. Gallen",POINT (9.39389705657959 47.43289566040039),1076112_0
3001118905,3179143,rent,2021-09-30T14:31:21,,3,1190,,,,80,,Teufenerstrasse 55,St. Gallen,9000,"Teufenerstrasse 55, 9000 St. Gallen",,
3001117101,07006.01.1201,rent,2021-09-30T14:31:21,,2,1390,250,1140,,80,1920,Feldbachstrasse 10,St. Gallen,9000,"Feldbachstrasse 10, 9000 St. Gallen",POINT (9.354719161987305 47.42076110839844),1070846_0
3001065126,831003.a7533e3c-b260-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:21,,2,1130,,,,67,,Rosenbergweg 21,St. Gallen,9000,"Rosenbergweg 21, 9000 St. Gallen",POINT (9.362349510192871 47.421993255615234),1071127_0
3001305224,16482.01.0102,rent,2021-09-30T14:31:21,,1,1230,,,,70,1966,Hafnerstrasse 8,St. Gallen,9000,"Hafnerstrasse 8, 9000 St. Gallen",POINT (9.380929946899414 47.42387771606445),1073498_0
3001347473,158.88.25im1OG,rent,2021-09-30T14:31:21,,1,760,,,,,,Teufenerstr. 88,St. Gallen,9000,"Teufenerstr. 88, 9000 St. Gallen",,
3001206092,A9JEV3F_224LV53,rent,2021-09-30T14:31:21,,,849,,,,,,Spisergasse 43,St. Gallen,9000,"Spisergasse 43, 9000 St. Gallen",POINT (9.379170417785645 47.424495697021484),1072632_0
3001183466,55003.01.0302,rent,2021-09-30T14:31:21,,3,760,,,,60,1912,Unterstr. 53,St. Gallen,9000,"Unterstr. 53, 9000 St. Gallen",POINT (9.366199493408203 47.41834259033203),1071821_0
3001365281,53804.02.0402,rent,2021-09-30T14:31:21,,5,890,140,750,,45,1962,Berneggstr. 52,St. Gallen,9000,"Berneggstr. 52, 9000 St. Gallen",POINT (9.372706413269043 47.41901779174805),1072162_0
3001380606,888202.5160b3bc-2053-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:21,,1,785,,,,42,,Burgstrasse 19,St. Gallen,9000,"Burgstrasse 19, 9000 St. Gallen",POINT (9.36352825164795 47.41939163208008),1071050_0
3001277024,1020.181.1103.868616.a302c171-ff2c-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:21,,1,1210,,,,70,,Unterer Graben 39,St. Gallen,9000,"Unterer Graben 39, 9000 St. Gallen",POINT (9.37582015991211 47.42838668823242),1073030_0
3001281709,53804.03.0101,rent,2021-09-30T14:31:21,,2,890,140,750,,50,1962,Berneggstr. 54,St. Gallen,9000,"Berneggstr. 54, 9000 St. Gallen",POINT (9.372328758239746 47.41879653930664),1072163_0
3001347472,158.88.25im1oGSL,rent,2021-09-30T14:31:21,,1,760,,,,,,Teufenerstr. 88,St. Gallen,9000,"Teufenerstr. 88, 9000 St. Gallen",,
3001319742,55408.01.0401,rent,2021-09-30T14:31:22,,4,1490,190,1300,,75,1911,Waldaustrasse 2,St. Gallen,9000,"Waldaustrasse 2, 9000 St. Gallen",POINT (9.352941513061523 47.420318603515625),1070381_0
3001234640,16841.01.0302,rent,2021-09-30T14:31:22,,3,1250,,,,,1990,Felsenstrasse 88,St. Gallen,9000,"Felsenstrasse 88, 9000 St. Gallen",POINT (9.370955467224121 47.41922378540039),2363199_0
3001318375,08058.01.0109,rent,2021-09-30T14:31:22,,4,1490,180,1310,,82,1920,Brühlbleichestrasse 10,St. Gallen,9000,"Brühlbleichestrasse 10, 9000 St. Gallen",POINT (9.383402824401855 47.430503845214844),1072939_0
3001284020,A8366,rent,2021-09-30T14:31:22,,,1280,,,,55,,Bürglistrasse 2,St. Gallen,9000,"Bürglistrasse 2, 9000 St. Gallen",POINT (9.38341999053955 47.42958450317383),1072915_0
3001348495,3341845 (3341845).880428.da7d59b1-158e-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:22,,2,1180,,,,88,,Rosenbergweg 21,St. Gallen,9000,"Rosenbergweg 21, 9000 St. Gallen",POINT (9.362349510192871 47.421993255615234),1071127_0
3001065041,830963.a51670d4-b258-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:22,,4,1340,,,,,,Neugasse 20,St. Gallen,9000,"Neugasse 20, 9000 St. Gallen",POINT (9.375118255615234 47.42530059814453),2363592_1
3001312835,3268169,rent,2021-09-30T14:31:22,,3,1480,250,1230,,75,1901,Kamorstrasse 14,St. Gallen,9000,"Kamorstrasse 14, 9000 St. Gallen",POINT (9.352152824401855 47.4190788269043),1070346_0
3001311839,"Teufenerstrasse 58, 3.5 ZWG 1.OG - 1011.874048.744f5164-0a2e-11ec-8c59-005056bdbc06",rent,2021-09-30T14:31:22,,1,1465,275,1190,,100,,Teufenerstrasse 58,St. Gallen,9000,"Teufenerstrasse 58, 9000 St. Gallen",,
3001216894,5ygng.kmrbq,rent,2021-09-30T14:31:22,,2,1460,220,1240,,97,,Vonwilstrasse 25,St. Gallen,9000,"Vonwilstrasse 25, 9000 St. Gallen",POINT (9.358373641967773 47.41770553588867),1070225_0
3001187230,10018.82.1001,rent,2021-09-30T14:31:22,,GF,1450,250,1200,,73,1945,Zürcherstrasse 82,St. Gallen,9000,"Zürcherstrasse 82, 9000 St. Gallen",,
3001333292,1031.09.2021.864637.9cdc656f-f5da-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:22,,3,1200,,,,,,Stückelbergstrasse 1,St. Gallen,9000,"Stückelbergstrasse 1, 9000 St. Gallen",POINT (9.356487274169922 47.416358947753906),1070188_0
3000922116,verwaltung,rent,2021-09-30T14:31:22,,4,1454,194,1260,,85,1968,Dianastrasse 10,St. Gallen,9000,"Dianastrasse 10, 9000 St. Gallen",POINT (9.382410049438477 47.432796478271484),1072947_0
3001380381,888151.59455224-203f-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:22,,2,1215,,,,78,,Rosenbergweg 21,St. Gallen,9000,"Rosenbergweg 21, 9000 St. Gallen",POINT (9.362349510192871 47.421993255615234),1071127_0
3001321576,1031.092021.758202.77bc7ac9-3539-11eb-b716-005056bdbc06,rent,2021-09-30T14:31:22,,3,1250,,,,,,Steingrüeblistrasse 39,St. Gallen,9000,"Steingrüeblistrasse 39, 9000 St. Gallen",POINT (9.389979362487793 47.4268798828125),1073687_0
3001384010,53211.01.0101,rent,2021-09-30T14:31:22,,1,1120,,,,,1919,Lustgartenstr. 12,St. Gallen,9000,"Lustgartenstr. 12, 9000 St. Gallen",POINT (9.364480018615723 47.42082977294922),1071073_0
3001306042,159,rent,2021-09-30T14:31:22,,GF,1200,,,,80,,Ruhbergstrasse 63,St. Gallen,9000,"Ruhbergstrasse 63, 9000 St. Gallen",POINT (9.364908218383789 47.41557312011719),1071644_0
3000924363,10254.1.1004.1,rent,2021-09-30T14:31:22,,1,790,,,,60,,Brauerstrasse 5,St. Gallen,9000,"Brauerstrasse 5, 9000 St. Gallen",POINT (9.399806022644043 47.433738708496094),1076227_0
3001281712,53804.02.0203,rent,2021-09-30T14:31:22,,3,890,140,750,,50,1962,Berneggstr. 52,St. Gallen,9000,"Berneggstr. 52, 9000 St. Gallen",POINT (9.372706413269043 47.41901779174805),1072162_0
3000538335,44031.01.430030,rent,2021-09-30T14:31:22,,3,1330,,,,90,,Oberstrasse 87,St. Gallen,9000,"Oberstrasse 87, 9000 St. Gallen",POINT (9.362614631652832 47.41640853881836),1071724_0
3001265958,54613.01.0501,rent,2021-09-30T14:31:22,,5,660,,,,70,1919,Sägegässli 20,St. Gallen,9000,"Sägegässli 20, 9000 St. Gallen",,
3001236200,175.1.1051a,rent,2021-09-30T14:31:22,,5,1290,,,,120,,Geltenwilenstrasse 23,St. Gallen,9000,"Geltenwilenstrasse 23, 9000 St. Gallen",POINT (9.3671875 47.41832733154297),1072277_0
3001336196,210909_4.5 Zi Whg._2022.829009.7bfc3fe4-ae70-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:22,,2,1370,,,,90,,Teufenerstrasse 182a,St. Gallen,9000,"Teufenerstrasse 182a, 9000 St. Gallen",,
3001371506,jyu4m.tw9ur,rent,2021-09-30T14:31:23,,1,1340,,,,101,,Burgstrasse 31,St. Gallen,9000,"Burgstrasse 31, 9000 St. Gallen",POINT (9.361809730529785 47.419036865234375),1071017_0
3001315867,6585.03.0303,rent,2021-09-30T14:31:23,,3,1440,,,,100,2015,Frongartenstrasse 4,St. Gallen,9000,"Frongartenstrasse 4, 9000 St. Gallen",POINT (9.373870849609375 47.422725677490234),2364100_3
3001350433,07009.05.5012,rent,2021-09-30T14:31:23,,1,1300,,,,83,,Speicherstr. 29,St. Gallen,9000,"Speicherstr. 29, 9000 St. Gallen",POINT (9.385292053222656 47.424808502197266),1073408_0
3001259571,1401.4ZWG,rent,2021-09-30T14:31:23,,4,1320,,,,,,Flurhofstrasse 16,St. Gallen,9000,"Flurhofstrasse 16, 9000 St. Gallen",POINT (9.389510154724121 47.427059173583984),1073701_0
3000251780,hgoe3023792,rent,2021-09-30T14:31:23,,2,1390,,,,80,,Feldlistrasse 11,St. Gallen,9000,"Feldlistrasse 11, 9000 St. Gallen",POINT (9.356135368347168 47.42169952392578),1070469_0
3001187072,vv3gm.6g1tf,rent,2021-09-30T14:31:23,,1,1290,,,,100,,Ilgenstrasse 50,St. Gallen,9000,"Ilgenstrasse 50, 9000 St. Gallen",POINT (9.35750961303711 47.41653823852539),1070178_0
3001377914,3644.02.0201,rent,2021-09-30T14:31:23,,2,1530,230,1300,,90,1919,Linsebühlstrasse 14,St. Gallen,9000,"Linsebühlstrasse 14, 9000 St. Gallen",POINT (9.380616188049316 47.42430877685547),1073521_0
3001158513,2885.4511,rent,2021-09-30T14:31:23,,1,1290,,,,85,1982,Grütlistrasse 6,St. Gallen,9000,"Grütlistrasse 6, 9000 St. Gallen",POINT (9.402955055236816 47.43463897705078),1075749_0
3001284019,A8364,rent,2021-09-30T14:31:23,,,1375,,,,70,,Bürglistrasse 2,St. Gallen,9000,"Bürglistrasse 2, 9000 St. Gallen",POINT (9.38341999053955 47.42958450317383),1072915_0
3001316142,160,rent,2021-09-30T14:31:23,,3,1530,180,1350,,86,1910,Landhausstrasse 4,St. Gallen,9000,"Landhausstrasse 4, 9000 St. Gallen",POINT (9.3536376953125 47.4129638671875),1069780_0
3001222804,1208.01.0201,rent,2021-09-30T14:31:23,,2,1520,260,1260,,89,1956,Wiesentalstr. 26,St. Gallen,9000,"Wiesentalstr. 26, 9000 St. Gallen",POINT (9.397954940795898 47.433349609375),1076192_0
3001120687,07009.04.4021,rent,2021-09-30T14:31:23,,2,1300,,,,83,,Speicherstr. 27,St. Gallen,9000,"Speicherstr. 27, 9000 St. Gallen",POINT (9.384990692138672 47.42477035522461),1073406_0
3001382654,165,rent,2021-09-30T14:31:23,,4,1300,,,,90,,Zürcherstrasse 78,St. Gallen,9000,"Zürcherstrasse 78, 9000 St. Gallen",,
3001192542,1580.1542,rent,2021-09-30T14:31:23,,4,740,,,,36,1920,Brunnenbergstrasse 10,St. Gallen,9000,"Brunnenbergstrasse 10, 9000 St. Gallen",POINT (9.382759094238281 47.4239501953125),1073480_0
3001369138,7yh44.vr6n4,rent,2021-09-30T14:31:23,,3,1495,100,1395,,100,1911,Rorschacher Strasse 124,St. Gallen,9000,"Rorschacher Strasse 124, 9000 St. Gallen",POINT (9.39366340637207 47.4307746887207),1076122_0
