id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001419785,1506.01.1041,rent,2021-10-13 21:33:15,,4,1790,250.0,1540.0,,102.0,,Hagenbuchstrasse 31,St. Gallen,9000.0,47.4297485351562,9.40007019042969,POINT (9.400070190429688 47.42974853515625),1075721.0,0.0727272727272728,1075721.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001421720,UNUS980,rent,2021-10-14 22:18:22,,,1090,110.0,980.0,,42.0,2021.0,Brauerstrasse 21 / 23,St. Gallen,9000.0,,,POINT(9.40157976178905 47.4352140848977),,,,,,,,,,,,,,,,
3001427584,47738127,rent,2021-10-16 14:19:40,,,990,,,,51.0,,Rorschacherstrasse 231,St. Gallen,9016.0,,,POINT(9.40349168190317 47.4360003180019),1076336.0,,1076336.0,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001421717,UNUS950,rent,2021-10-14 22:18:29,,,1060,110.0,950.0,,36.0,2021.0,Brauerstrasse 21 / 23,St. Gallen,9000.0,,,POINT(9.40157976178905 47.4352140848977),,,,,,,,,,,,,,,,
3001425527,SM312.1106,rent,2021-10-15 16:17:59,,,1270,170.0,1100.0,,60.0,1962.0,Teufenerstrasse 115,St. Gallen,9000.0,,,POINT(9.36386771676191 47.4142829959617),,,,,,,,,,,,,,,,
3001443923,A95ZL3R_23JNK56,rent,2021-10-23 15:30:03,,1,2090,250.0,1840.0,,110.0,2012.0,Lukasstrasse 41,St. Gallen,9016.0,47.4388809204102,9.40090847015381,POINT (9.400908470153809 47.438880920410156),190607614.0,0.0350877192982456,190607614.0,False,63.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001447249,1504.05.0302,rent,2021-10-25 20:58:48,,3,1595,295.0,1300.0,,93.0,1960.0,Burenbüchelstr. 11,St. Gallen,9016.0,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653.0,0.0,1076653.0,True,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001452010,00761.03.0011,rent,2021-10-27 19:32:42,,GF,50,5.0,45.0,,,1962.0,Oberstrasse 205,St. Gallen,9000.0,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739.0,,1069739.0,True,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001452012,00240.01.0005,rent,2021-10-27 19:33:36,,1,1395,220.0,1175.0,,82.0,1952.0,Rosenbergweg 19,St. Gallen,9000.0,47.4218940734863,9.36297130584717,POINT (9.362971305847168 47.42189407348633),1071126.0,0.0,1071126.0,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001425763,10201.899230.2b4a1203-2dc9-11ec-842e-005056bdbc06,rent,2021-10-15 17:39:42,,2,2480,290.0,2190.0,,,,Turmgasse 1,St. Gallen,9000.0,47.4245796203613,9.37687873840332,POINT (9.37687873840332 47.42457962036133),1072605.0,,1072605.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001418253,47958680,rent,2021-10-13 16:01:54,,,1900,,,,125.0,,Oberstrasse 218,St. Gallen,9000.0,47.4120750427246,9.34844779968262,POINT (9.348447799682617 47.41207504272461),1069742.0,0.0416666666666667,1069742.0,True,57.0,43.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001419783,1506.02.2011,rent,2021-10-13 21:33:33,,1,1490,170.0,1320.0,,66.0,,Hagenbuchstrasse 31a,St. Gallen,9000.0,47.4298248291016,9.40028095245361,POINT (9.400280952453613 47.42982482910156),1075722.0,0.0571428571428572,1075722.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001423499,1241403,rent,2021-10-15 10:31:05,,4,1190,220.0,970.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,
3001421370,47963593,rent,2021-10-14 22:08:57,,,1340,,,,80.0,,Iddastrasse,St. Gallen,9008.0,47.4354095458984,9.38514137268066,POINT (9.385141372680664 47.43540954589844),1075248.0,0.0256410256410255,1075248.0,False,58.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001426341,1241477,rent,2021-10-16 03:01:43,,3,1190,220.0,970.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,
3001208238,857416.7c88e564-e58a-11eb-9c8e-005056bdbc06,rent,2021-10-13 10:51:33,,2,1350,150.0,1200.0,,,,Waldaustrasse 17,St. Gallen,9000.0,47.4193801879883,9.35159683227539,POINT (9.35159683227539 47.41938018798828),1070388.0,,1070388.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001413023,963302.02.00206,rent,2021-10-13 10:51:35,,2,1343,280.0,1063.0,,105.0,1972.0,Schönauweg 9,St. Gallen,9000.0,47.4179878234863,9.34551239013672,POINT (9.345512390136719 47.41798782348633),1070077.0,0.0194174757281553,1070077.0,True,,,,,,,,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001368106,1238696,rent,2021-10-13 10:51:36,,4,1340,140.0,1200.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,
3000994095,44031.01.410030,rent,2021-10-13 10:51:37,,1,1340,240.0,1100.0,,,,Oberstrasse 87,St. Gallen,9000.0,47.4164085388184,9.36261463165283,POINT (9.362614631652832 47.41640853881836),1071724.0,,1071724.0,True,66.0,56.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001315315,874726.085bb4e6-0b0e-11ec-8c59-005056bdbc06,rent,2021-10-13 10:51:38,,5,1340,220.0,1120.0,,75.0,,Feldbachstrasse 7,St. Gallen,9000.0,47.4210090637207,9.3557186126709,POINT (9.355718612670898 47.4210090637207),1070450.0,0.5,1070450.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001004255,4544.01.0401,rent,2021-10-13 10:51:40,,4,1325,200.0,1125.0,,75.0,,Poststrasse 16,St. Gallen,9000.0,47.4245719909668,9.37232494354248,POINT (9.37232494354248 47.4245719909668),1072429.0,0.0853658536585366,1072429.0,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205.0,Centrum,Innenstadt,St.Leonhard-Ost
3001339608,sjx4a.47sll,rent,2021-10-13 10:51:41,,1,1325,,,,60.0,1890.0,Ringelbergstrasse 11,St. Gallen,9000.0,47.4163665771484,9.38084697723389,POINT (9.380846977233887 47.41636657714844),1071972.0,,1071972.0,False,,,,,,,,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001304110,8903.04.0023,rent,2021-10-13 10:51:42,,2,1325,275.0,1050.0,,73.0,1984.0,Linsebühlstrasse 103,St. Gallen,9000.0,47.4261894226074,9.38566780090332,POINT (9.38566780090332 47.42618942260742),1073652.0,0.0,1073652.0,True,57.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001422233,Z67,rent,2021-10-14 22:09:23,,5,1200,180.0,1020.0,,60.0,,Feldlistrasse 17,St. Gallen,9000.0,47.4221534729004,9.35547733306885,POINT (9.355477333068848 47.42215347290039),1070473.0,0.5,1070473.0,False,66.0,54.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001423044,16401.02.410020,rent,2021-10-14 22:09:25,,1,1200,200.0,1000.0,,74.0,1951.0,Falkensteinstrasse 10,St. Gallen,9000.0,47.4299011230469,9.39220905303955,POINT (9.39220905303955 47.429901123046875),1075963.0,0.0,1075963.0,False,52.0,42.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001425610,16730.04.4003,rent,2021-10-15 17:06:43,,4,650,120.0,530.0,,,1984.0,Friedeggstr. 5,St. Gallen,9000.0,47.4322395324707,9.39313697814941,POINT (9.393136978149414 47.4322395324707),1076292.0,,1076292.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001397371,16715-10.892703.1e3f9bb1-22af-11ec-842e-005056bdbc06,rent,2021-10-12 19:09:01,,,990,,,,51.0,2020.0,Sankt Georgen-Strasse 167,St. Gallen,9011.0,,,POINT(9.39186202596431 47.4146678644583),191690308.0,0.0,191690308.0,False,56.0,41.0,ES II,,Keine Nutzung definiert,Keine Nutzung definiert,Keine Nutzung definiert,True,209.0,Centrum,St.Georgen,St.Georgen-Bach
3001400865,211-3.uze.4100-2024,rent,2021-10-12 19:52:18,,2,1470,,,,90.0,,Teufenerstrasse 95,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,0.0425531914893617,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001423247,898655.d3d84dea-2d26-11ec-842e-005056bdbc06,rent,2021-10-14 22:54:53,,GF,1690,270.0,1420.0,,,,Engelaustrasse 15,St. Gallen,9010.0,47.4374771118164,9.37837982177734,POINT (9.378379821777344 47.437477111816406),1074297.0,,1074297.0,True,,,,,,,,True,301.0,Osten,Rotmonten,Rotmonten
3001408870,47871375,rent,2021-10-12 23:28:13,,,1290,,,,72.0,,Rorschacherstrasse 188,St. Gallen,9000.0,,,POINT(9.39940187726951 47.4329658406692),1075817.0,0.2,1075817.0,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001411841,"SG-Teufenerstrasse 12, 3.5 ZWG - 003.896299.5722b910-29bc-11ec-842e-005056bdbc06",rent,2021-10-12 20:46:59,,4,1210,,,,,,Teufenerstrasse 12,St. Gallen,9000.0,,,POINT(9.37094782000215 47.4205525743868),1072314.0,,1072314.0,False,61.0,48.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,205.0,Centrum,Innenstadt,St.Leonhard-Ost
3001416385,46235317,rent,2021-10-12 19:05:16,,,990,,,,51.0,,Rorschacherstrasse 231,St. Gallen,9016.0,,,POINT(9.40349168190317 47.4360003180019),1076336.0,,1076336.0,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001421719,UNUS780,rent,2021-10-14 22:07:15,,,870,90.0,780.0,,23.0,2021.0,Brauerstrasse 21 / 23,St. Gallen,9000.0,,,POINT(9.40157976178905 47.4352140848977),,,,,,,,,,,,,,,,
3001422298,633.uze.4100-2034,rent,2021-10-15 10:31:56,,3,1780,240.0,1540.0,,85.0,,Teufenerstrasse 95,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,0.0957446808510638,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001422386,2655.5011,rent,2021-10-15 10:32:04,,1,1900,250.0,1650.0,,106.0,,Felsenstrasse 73 (BK),St. Gallen,9000.0,,,POINT(9.37241315466321 47.4196553683778),1072224.0,0.0363636363636364,1072224.0,False,54.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001426743,899541.0e3a2eed-2d98-11ec-842e-005056bdbc06,rent,2021-10-16 04:37:47,,2,1680,280.0,1400.0,,115.0,,Kreuzbleichestrasse 7,St. Gallen,9000.0,47.4201011657715,9.35677814483643,POINT (9.356778144836426 47.420101165771484),1070293.0,0.0454545454545454,1070293.0,False,59.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001445103,48163221,rent,2021-10-24 12:29:11,,,1300,,,,100.0,,Teufener Strasse 150,St. Gallen,9012.0,47.4106788635254,9.36655139923096,POINT (9.366551399230957 47.41067886352539),1071363.0,0.19047619047619,1071363.0,False,67.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001444330,1242514,rent,2021-10-24 12:29:13,,2,1600,250.0,1350.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,
3001444336,1242524,rent,2021-10-24 12:29:19,,2,1890,250.0,1640.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,
3001446074,46235317,rent,2021-10-25 10:26:51,,,990,,,,51.0,,Rorschacherstrasse 231,St. Gallen,9016.0,,,POINT(9.40349168190317 47.4360003180019),1076336.0,,1076336.0,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001447741,8230.02.0202,rent,2021-10-26 04:16:03,,2,2110,300.0,1810.0,,121.0,2008.0,Wattstrasse 11,St. Gallen,9012.0,47.4105110168457,9.36919021606445,POINT (9.369190216064453 47.4105110168457),190193377.0,0.0,190193377.0,False,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001055869,Bedastrasse.11.10,rent,2021-10-13 16:36:40,,3,1095,145.0,950.0,,45.0,,Bedastrasse 11,St. Gallen,9000.0,47.4286613464355,9.39088344573975,POINT (9.390883445739746 47.42866134643555),1076006.0,0.125,1076006.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001319737,51802.09.0003,rent,2021-10-13 16:03:11,,GF,1090,120.0,970.0,,47.0,1984.0,Engelwiesstrasse 5c,St. Gallen,9014.0,47.4123153686523,9.33105659484863,POINT (9.331056594848633 47.412315368652344),1069174.0,0.0,1069174.0,True,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001380668,10057.2.1002,rent,2021-10-13 16:03:12,,GF,890,100.0,790.0,,29.0,1930.0,Rickenstrasse 20,St. Gallen,9014.0,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562.0,0.0740740740740742,1069562.0,False,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001180367,12004.02.410020,rent,2021-10-13 16:03:13,,1,890,170.0,720.0,,40.0,1970.0,Wolfgangstrasse 67,St. Gallen,9014.0,47.4027519226074,9.33110809326172,POINT (9.331108093261719 47.40275192260742),1069449.0,0.0,1069449.0,True,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001352497,901401.1.20025001,rent,2021-10-13 16:03:15,,1,790,110.0,680.0,,,1966.0,Moosstrasse 25,St. Gallen,9014.0,47.4118347167969,9.34388065338135,POINT (9.343880653381348 47.411834716796875),1070036.0,,1070036.0,True,52.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001384667,TG2146.TG2146.TG2146,rent,2021-10-13 16:03:16,,2,620,45.0,575.0,,20.0,,Zürcherstrasse 240,St. Gallen,9014.0,,,POINT(9.33198121493328 47.4106533837658),1069061.0,0.130434782608696,1069061.0,True,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001421718,UNUS790,rent,2021-10-14 22:21:13,,,880,90.0,790.0,,30.0,2021.0,Brauerstrasse 21 / 23,St. Gallen,9000.0,,,POINT(9.40157976178905 47.4352140848977),,,,,,,,,,,,,,,,
3001438153,1242245,rent,2021-10-21 20:34:55,,3,1240,250.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,
3001424552,211015_4.5 Zi Whg._L2 - 1021.899019.a3e6d79c-2d86-11ec-842e-005056bdbc06,rent,2021-10-15 10:37:41,,2,1750,180.0,1570.0,,99.0,,Langweidstrasse 2,St. Gallen,9000.0,47.4125061035156,9.35506057739258,POINT (9.355060577392578 47.412506103515625),1069817.0,0.01,1069817.0,False,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001436764,211020.902021.74c15ceb-319e-11ec-842e-005056bdbc06,rent,2021-10-21 20:35:04,,3,850,100.0,750.0,,21.0,2022.0,Mühlensteg 8,St. Gallen,9000.0,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,,,,,,,,,,,,,,,
3001418517,35Y,rent,2021-10-13 10:52:41,,1,1450,300.0,1150.0,,100.0,,Rappensteinstrasse 10,St. Gallen,9000.0,47.4308242797852,9.39835739135742,POINT (9.398357391357422 47.430824279785156),1075932.0,0.0,1075932.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001436827,A01,rent,2021-10-21 20:35:07,,2,1205,115.0,1090.0,,,,Taubenstrasse 3,St. Gallen,9008.0,47.4361839294434,9.3882007598877,POINT (9.388200759887695 47.43618392944336),1074861.0,,1074861.0,True,53.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001419698,1504.05.0301,rent,2021-10-13 22:18:05,,3,1430,250.0,1180.0,,79.0,1960.0,Burenbüchelstr. 11,St. Gallen,9016.0,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653.0,0.0,1076653.0,True,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001438036,1242093,rent,2021-10-21 20:35:09,,5,1190,220.0,970.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,
3001438013,1242058,rent,2021-10-21 20:35:13,,3,1290,200.0,1090.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,
3001440025,01810.01.0001,rent,2021-10-21 20:35:18,,-1,900,100.0,800.0,,60.0,,Teufener Strasse 100,St. Gallen,9000.0,47.4150390625,9.36435222625732,POINT (9.364352226257324 47.4150390625),1071674.0,0.0769230769230769,1071674.0,False,67.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001439654,10254.1.1006.3,rent,2021-10-21 20:35:20,,2,890,120.0,770.0,,60.0,,Brauerstrasse 5,St. Gallen,9000.0,47.4337387084961,9.39980602264404,POINT (9.399806022644043 47.433738708496094),1076227.0,0.5,1076227.0,False,62.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001423019,SM302.1111,rent,2021-10-14 22:20:42,,3,1380,210.0,1170.0,,82.0,,Buchwaldstrasse 2,St. Gallen,9008.0,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999.0,0.366666666666667,1074999.0,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001440057,02947.01.1104,rent,2021-10-21 20:35:28,,1,1720,230.0,1490.0,,88.0,2017.0,Favrestrasse 17,St. Gallen,9016.0,47.4372520446777,9.41258144378662,POINT (9.412581443786621 47.437252044677734),191569753.0,0.0232558139534884,191569753.0,False,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001424963,K10.DW.4,rent,2021-10-15 12:22:10,,4,1375,225.0,1150.0,,90.0,,Kolosseumstr. 10,St. Gallen,9008.0,47.4369201660156,9.3914966583252,POINT (9.391496658325195 47.436920166015625),1075006.0,0.0,1075006.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001437299,8904.32.0401,rent,2021-10-21 20:35:30,,5,1690,280.0,1410.0,,109.0,1995.0,Brauerstrasse 79a,St. Gallen,9016.0,47.4423408508301,9.40994739532471,POINT (9.409947395324707 47.44234085083008),2363057.0,0.0,2363057.0,False,52.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001440049,5181.04.0301,rent,2021-10-21 20:35:36,,3,1901,251.0,1650.0,,110.0,2009.0,Vogelherdstr. 7c,St. Gallen,9016.0,47.4363670349121,9.419264793396,POINT (9.419264793395996 47.43636703491211),190209334.0,0.157894736842105,190209334.0,False,59.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001439759,2091-2011.903169.7e16adaf-326b-11ec-842e-005056bdbc06,rent,2021-10-21 20:35:40,,1,980,150.0,830.0,,48.0,,Feldlistrasse 19,St. Gallen,9000.0,47.4223251342773,9.35517120361328,POINT (9.355171203613281 47.422325134277344),1070627.0,0.0212765957446808,1070627.0,True,65.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001435737,47613410,rent,2021-10-21 20:35:46,,,1825,,,,115.0,,Schönbüelpark 7,St. Gallen,9016.0,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694.0,0.0550458715596329,190425694.0,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001438987,3pml9.4x1ti,rent,2021-10-21 20:35:48,,1,1120,,,,,,Webergasse 14,St. Gallen,9000.0,47.4230651855469,9.37498760223389,POINT (9.374987602233887 47.423065185546875),1072509.0,,1072509.0,True,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001436765,211020.902023.bb1bdb6e-319e-11ec-842e-005056bdbc06,rent,2021-10-21 20:35:55,,1,1260,140.0,1120.0,,37.0,2022.0,Mühlensteg 8,St. Gallen,9000.0,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,,,,,,,,,,,,,,,
3001434755,5640.01.0001,rent,2021-10-21 20:36:02,,GF,1370,240.0,1130.0,,71.0,1928.0,Ackerstrasse 1,St. Gallen,9000.0,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714.0,0.0,1073714.0,False,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001434314,5640.01.0202,rent,2021-10-19 16:52:22,,2,1190,210.0,980.0,,65.0,1928.0,Ackerstrasse 1,St. Gallen,9000.0,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714.0,0.181818181818182,1073714.0,False,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001434328,51214.01.0101,rent,2021-10-19 16:52:37,,1,1430,200.0,1230.0,,104.0,1984.0,Brauerstr. 15,St. Gallen,9000.0,47.4345664978027,9.40053081512451,POINT (9.400530815124512 47.434566497802734),1076231.0,0.0,1076231.0,True,56.0,49.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001434327,52606.01.0301,rent,2021-10-19 16:52:43,,3,1540,170.0,1370.0,,82.0,1919.0,Ilgenstr. 59,St. Gallen,9000.0,47.4158515930176,9.35661315917969,POINT (9.356613159179688 47.41585159301758),1070141.0,0.0,1070141.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001434318,6519.01.0403,rent,2021-10-19 16:52:47,,4,1650,160.0,1490.0,,51.0,1965.0,Multergasse 11,St. Gallen,9000.0,47.4243392944336,9.37596130371094,POINT (9.375961303710938 47.424339294433594),2363658.0,0.0192307692307693,2363658.0,True,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001427283,48011981,rent,2021-10-16 09:40:32,,,890,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001434874,1241995,rent,2021-10-21 20:36:10,,2,1450,200.0,1250.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,
3001438155,1242283,rent,2021-10-21 20:36:18,,3,1740,290.0,1450.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,
3001436736,211020.902020.3ecf5972-319e-11ec-842e-005056bdbc06,rent,2021-10-21 20:36:25,,4,1960,160.0,1800.0,,54.0,2022.0,Mühlensteg 8,St. Gallen,9000.0,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,,,,,,,,,,,,,,,
3001422111,158105.01.00401,rent,2021-10-14 22:21:19,,4,1590,220.0,1370.0,,96.0,1980.0,Reherstr. 19,St. Gallen,9016.0,47.4371223449707,9.41578769683838,POINT (9.415787696838379 47.4371223449707),1076747.0,0.0,1076747.0,True,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001424853,8a1e25b1-2d01-11ec-842e-005056bdbc06,rent,2021-10-15 11:10:54,,2,1350,170.0,1180.0,,,,Helvetiastrasse 35,St. Gallen,9000.0,47.4321441650391,9.39476776123047,POINT (9.394767761230469 47.43214416503906),1076136.0,,1076136.0,False,56.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001435754,48078257,rent,2021-10-21 20:36:33,,,1220,,,,55.0,,Brühlbleichestrasse,St. Gallen,9000.0,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932.0,0.112903225806452,1072932.0,False,,,,,,,,True,207.0,Centrum,St.Jakob,St.Jakob
3001435771,48090721,rent,2021-10-21 20:36:40,,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001435724,47008249,rent,2021-10-21 20:36:41,,,1400,,,,80.0,,Fidesstrasse 12,St. Gallen,9000.0,47.4321784973145,9.39260673522949,POINT (9.392606735229492 47.43217849731445),1076056.0,0.0,1076056.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001440807,6811.05.0302,rent,2021-10-22 02:37:52,,3,1670,220.0,1450.0,,88.0,2020.0,Hechtackerstrasse 12d,St. Gallen,9014.0,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977.0,0.0114942528735633,191548977.0,False,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001439670,47738127,rent,2021-10-21 20:35:34,,,990,,,,51.0,,Rorschacherstrasse 231,St. Gallen,9016.0,,,POINT(9.40349168190317 47.4360003180019),1076336.0,,1076336.0,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001435727,47008531,rent,2021-10-21 20:36:36,,,1930,,,,140.0,,Rorschacherstrasse 196a,St. Gallen,9000.0,,,POINT(9.40038974475457 47.4335068855517),,,,,,,,,,,,,,,,
