id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy
3001339065,15601.14.878853.5bdb5c07-1233-11ec-8c59-005056bdbc06,rent,2021-10-12T19:38:43,,4,2390,210,2180,,130,,Dufourstrasse 7,St. Gallen,9008,47.4348220825195,9.38402462005615,POINT (9.384024620056152 47.43482208251953),,
3001339504,0535,rent,2021-10-12T19:07:47,,GF,1420,,,,90,2020,Hechtackerstrasse 12g,St. Gallen,9014,47.4076156616211,9.34005165100098,POINT (9.340051651000977 47.407615661621094),191548985,0.0
3001340268,53804.03.0304,rent,2021-10-12T19:06:31,,4,1990,210,1780,,100,1962,Berneggstr. 54,St. Gallen,9000,47.4187965393066,9.37232875823975,POINT (9.372328758239746 47.41879653930664),,
3001340922,W4 2OG,rent,2021-10-12T23:09:54,,3,1020,,,,80,1921,Walserstrasse 4,St. Gallen,9014,47.407413482666,9.33434104919434,POINT (9.334341049194336 47.407413482666016),1069570,0.194029850746269
3001342527,47368277,rent,2021-10-12T23:28:16,,,1690,,,,,,,,,,,,,
3001342543,47371631,rent,2021-10-12T19:38:39,,,1850,,,,,,Kesselhaldenstrasse 25 St. Gallen,St. Gallen,9016,47.4405746459961,9.40241527557373,POINT (9.40241527557373 47.440574645996094),1076905,
3001342548,47374447,rent,2021-10-12T19:05:16,,,1250,,,,80,,Hüttenwiesstrasse 9,St. Gallen,9016,47.4386978149414,9.40172481536865,POINT (9.401724815368652 47.438697814941406),190699669,0.0476190476190477
3001344688,"SG-Speicherstrasse 19, 2.5-ZWG EG rechts - 2002.879649.9ef1d718-1477-11ec-8c59-005056bdbc06",rent,2021-10-12T19:05:13,,GF,790,,,,,,Speicherstrasse 19,St. Gallen,9000,47.4245796203613,9.38383483886719,POINT (9.383834838867188 47.42457962036133),1073423,
3001344757,2125.03.2242,rent,2021-10-12T20:13:41,,5,1880,,,,86,2013,Dreilindenhang 22,St. Gallen,9000,47.4234199523926,9.38518619537354,POINT (9.385186195373535 47.42341995239258),,
3001345530,1629.01.0006,rent,2021-10-13T09:12:52,,2,1250,140,1110,,48,1900,Brühlgasse 50,St. Gallen,9000,47.4246788024902,9.37870025634766,POINT (9.378700256347656 47.424678802490234),1072658,0.04
3001335387,47314936,rent,2021-10-12T19:05:03,,,1050,,,,50,,St. Georgenstrasse 100b,St. Gallen,9011,,,POINT(9.38348020376112 47.4152590944127),1073989,0.111111111111111
3001339138,1253-2.goldinger.SM264.1204_1,rent,2021-10-12T19:06:25,,1,1600,,,,85,,Langgasse 29,St. Gallen,9000,,,POINT(9.37496552806583 47.4249567559955),1072567,0.491228070175439
3001340281,42201.02.10305,rent,2021-10-12T20:47:06,,3,1160,,,,75,,Zürcherstrasse 57,St. Gallen,9000,,,POINT(9.35172748756134 47.4179933912156),1070262,
3001340282,42201.01.10102,rent,2021-10-12T20:00:04,,1,1160,,,,71,,Zürcherstrasse 55,St. Gallen,9000,,,POINT(9.35195689466839 47.4181065513374),1070261,0.0923076923076922
3001434165,64564,rent,2021-10-19T15:46:06,,2,940,140,800,,56,,Teufenerstrasse 180,St. Gallen,9012,,,POINT(9.36907626387543 47.4076913597964),1071327,0.302325581395349
3001345902,4547.01.0302,rent,2021-10-12T20:00:04,,3,1105,,,,41,,Schwalbenstrasse 10,St. Gallen,9000,47.427001953125,9.38384819030762,POINT (9.383848190307617 47.427001953125),1073663,0.0465116279069767
3001346081,23035.02.440020,rent,2021-10-12T20:45:39,,4,1050,,,,62,,Iddastrasse 30a,St. Gallen,9008,47.4375686645508,9.38802242279053,POINT (9.388022422790527 47.43756866455078),,
3001346082,23037.01.400020,rent,2021-10-12T23:30:40,,GF,1310,,,,98,,Langgasse 153,St. Gallen,9008,47.449104309082,9.39769840240479,POINT (9.397698402404785 47.44910430908203),2363503,0.0101010101010101
3001346308,51218.01.0201,rent,2021-10-13T08:18:26,,2,2790,400,2390,,147,2004,Bubenbergstr. 4,St. Gallen,9000,47.4184036254883,9.37905502319336,POINT (9.37905502319336 47.41840362548828),160007585,0.0264900662251656
3001346929,41059445,rent,2021-10-12T20:12:26,,,1340,,,,80,,Bernhardswiesstrasse 33,St. Gallen,9014,47.4071235656738,9.34114456176758,POINT (9.341144561767578 47.40712356567383),1069641,0.0810810810810811
3001346931,38488958,rent,2021-10-12T20:12:26,,,1240,,,,,,Stationstrasse 49,St. Gallen,9014,47.4080390930176,9.33334732055664,POINT (9.33334732055664 47.40803909301758),1069022,
3001347500,174.70.1im2oge,rent,2021-10-12T20:00:07,,2,375,,,,13,,Langgasse 70,St. Gallen,9008,47.4388046264648,9.39048862457275,POINT (9.390488624572754 47.438804626464844),1074945,0.876190476190476
3001347501,174.70.1im2ogsL,rent,2021-10-12T20:00:07,,2,375,,,,13,,Langgasse 70,St. Gallen,9008,47.4388046264648,9.39048862457275,POINT (9.390488624572754 47.438804626464844),1074945,0.876190476190476
3001347502,174.70.4im2ogg,rent,2021-10-12T20:45:43,,2,1200,,,,,,Langgasse 70,St. Gallen,9008,47.4388046264648,9.39048862457275,POINT (9.390488624572754 47.438804626464844),1074945,
3001347504,174.70.4im2ogssll,rent,2021-10-12T20:45:43,,2,1200,,,,,,Langgasse 70,St. Gallen,9008,47.4388046264648,9.39048862457275,POINT (9.390488624572754 47.438804626464844),1074945,
3001347558,189.1.45im2OGg,rent,2021-10-13T07:22:03,,2,1290,,,,80,,Brauerstrasse 1,St. Gallen,9000,47.4335517883301,9.39944362640381,POINT (9.399443626403809 47.43355178833008),1076225,0.0
3001347559,189.1.35im3oGG,rent,2021-10-13T09:12:44,,3,1300,100,1200,,65,,Brauerstrasse 1,St. Gallen,9000,47.4335517883301,9.39944362640381,POINT (9.399443626403809 47.43355178833008),1076225,0.625
3001347688,880233.38965c7b-1550-11ec-8c59-005056bdbc06,rent,2021-10-12T19:05:12,,4,850,,,,26,,Teufener Strasse 10,St. Gallen,9000,47.4206771850586,9.37107753753662,POINT (9.371077537536621 47.420677185058594),1072313,0.133333333333333
3001347881,A9UXD3S_2ZBJW4T,rent,2021-10-12T19:53:34,,GF,1020,,,,60,,Farbgutstrasse 10,St. Gallen,9008,47.4352493286133,9.38732147216797,POINT (9.387321472167969 47.43524932861328),2363176,0.0344827586206897
3001348433,23029.03.420030,rent,2021-10-13T08:20:09,,2,1660,210,1450,,92,1976,Sonnrainweg 8,St. Gallen,9008,47.4480819702148,9.39764785766602,POINT (9.397647857666016 47.448081970214844),1075539,0.15
3001348593,880430.00c3cd8d-1596-11ec-8c59-005056bdbc06,rent,2021-10-13T08:18:28,,5,2950,300,2650,,,1915,Schmiedgasse 16,St. Gallen,9000,47.4241065979004,9.37588405609131,POINT (9.375884056091309 47.42410659790039),1072540,
3001348597,880431.92e0af9f-1598-11ec-8c59-005056bdbc06,rent,2021-10-12T20:46:58,,2,1210,,,,,,Schmiedgasse 16,St. Gallen,9000,47.4241065979004,9.37588405609131,POINT (9.375884056091309 47.42410659790039),,
3001348641,880432.6aa5a093-1599-11ec-8c59-005056bdbc06,rent,2021-10-12T19:06:32,,2,1990,250,1740,,,1915,Schmiedgasse 16,St. Gallen,9000,47.4241065979004,9.37588405609131,POINT (9.375884056091309 47.42410659790039),,
3001349993,A9UXD3S_2ZBJW4T,rent,2021-10-12T19:53:34,,GF,1020,,,,60,,Farbgutstrasse 10,St. Gallen,9008,47.4352493286133,9.38732147216797,POINT (9.387321472167969 47.43524932861328),2363176,0.0344827586206897
3001350433,07009.05.5012,rent,2021-10-13T07:27:30,,1,1300,,,,83,,Speicherstr. 29,St. Gallen,9000,47.4248085021973,9.38529205322266,POINT (9.385292053222656 47.424808502197266),1073408,0.0777777777777777
3001350437,07930.02.0024,rent,2021-10-13T07:22:02,,3,1300,220,1080,,69,1956,Wiesentalstr. 14,St. Gallen,9000,47.4329490661621,9.39658451080322,POINT (9.396584510803223 47.43294906616211),1076156,0.028169014084507
3001350438,08069.01.1102,rent,2021-10-12T20:45:41,,1,1240,,,,86,1920,Iddastrasse 22,St. Gallen,9008,47.4367256164551,9.38694858551025,POINT (9.386948585510254 47.43672561645508),1075234,0.232142857142857
3001350618,01812.01.0003,rent,2021-10-12T19:05:02,,2,1090,170,920,,,1964,Bruggwaldstrasse 35,St. Gallen,9008,47.44580078125,9.39549541473389,POINT (9.395495414733887 47.44580078125),1075494,
3001350623,01706.01.0002,rent,2021-10-12T19:05:13,,GF,780,,,,54,1950,Volksbadstrasse 8,St. Gallen,9000,47.428596496582,9.38481998443604,POINT (9.384819984436035 47.42859649658203),1072909,0.0
3001350678,08083.01.0131,rent,2021-10-12T19:38:34,,3,1695,,,,117,1988,Langgasse 9,St. Gallen,9008,47.434497833252,9.38464164733887,POINT (9.384641647338867 47.43449783325195),1074760,0.0
3001350682,1055.2101.880859.98c1e58d-1636-11ec-8c59-005056bdbc06,rent,2021-10-12T19:06:27,,GF,1790,200,1590,,77,,Grenzstrasse 1,St. Gallen,9000,47.4178848266602,9.35994911193848,POINT (9.359949111938477 47.417884826660156),190726651,0.0
3001352236,47434633,rent,2021-10-12T23:28:17,,,700,,,,,,Tannenstrasse,St. Gallen,9000,47.4328651428223,9.37772750854492,POINT (9.377727508544922 47.432865142822266),1073101,
3001352407,08083.03.0351,rent,2021-10-12T19:38:41,,5,1515,,,,108,1988,Langgasse 13,St. Gallen,9008,47.4346694946289,9.38483333587646,POINT (9.384833335876465 47.434669494628906),1074762,0.0693069306930694
3001353761,6170.01.0005,rent,2021-10-12T19:07:43,,2,1420,200,1220,,76,1968,Zilstrasse 4,St. Gallen,9016,47.4410247802734,9.4041166305542,POINT (9.4041166305542 47.44102478027344),,
3001354292,54427.03.0201,rent,2021-10-12T21:06:35,,2,1800,260,1540,,98,1985,Rorschacher Strasse 277C,St. Gallen,9016,47.4415626525879,9.41172504425049,POINT (9.411725044250488 47.44156265258789),,
3001354881,20120.1.1032,rent,2021-10-13T08:39:56,,3,1801,250,1551,,91,1981,Tablatstrasse 10,St. Gallen,9016,47.4377517700195,9.4197244644165,POINT (9.419724464416504 47.43775177001953),1076760,0.0
3001354883,20120.4.4041,rent,2021-10-13T08:39:57,,4,1685,250,1435,,91,1981,Tablatstrasse 10c,St. Gallen,9016,47.4372634887695,9.41964054107666,POINT (9.41964054107666 47.43726348876953),1076763,0.0
3001354885,20120.2.2032,rent,2021-10-12T21:06:37,,3,1738,250,1488,,91,1981,Tablatstrasse 10a,St. Gallen,9016,47.4375915527344,9.41968631744385,POINT (9.419686317443848 47.437591552734375),1076761,0.0
3001354963,47456315,rent,2021-10-13T08:39:58,,,1270,,,,80,,,,,,,,,
3001356526,6170.03.0036,rent,2021-10-12T19:07:43,,1,1400,200,1200,,76,1968,Zilstrasse 6,St. Gallen,9016,47.4408302307129,9.40460872650146,POINT (9.404608726501465 47.44083023071289),1076954,0.0410958904109588
3001358493,1238175,rent,2021-10-12T19:53:35,,4,970,,,,65,,,,,,,,,
3001359296,47501198,rent,2021-10-12T23:28:12,,,1290,,,,,,Dianastrasse 15,St. Gallen,9000,47.4331741333008,9.38254451751709,POINT (9.38254451751709 47.43317413330078),1073146,
3001359916,1238234,rent,2021-10-12T19:53:35,,3,970,,,,65,,,,,,,,,
3001360886,47515099,rent,2021-10-12T23:28:14,,,990,,,,33,,,,,,,,,
3001347473,158.88.25im1OG,rent,2021-10-12T19:07:37,,1,710,,,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001347475,158.88.35im2oGsll,rent,2021-10-12T19:38:36,,2,930,,,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001347479,162.121b.25im3ogg,rent,2021-10-12T19:38:37,,3,960,,,,,,Teufenerstr. 121 b,St. Gallen,9000,,,POINT(9.36393410284266 47.4135531456015),,
3001354992,47460695,rent,2021-10-12T23:28:15,,,3600,,,,40,,Rorschacherstrasse,St. Gallen,9000,,,POINT(9.37906581129918 47.4265164136986),1072808,0.6
3001361663,27511.02.0201,rent,2021-10-12T20:46:59,,2,1220,,,,62,2022,Ahornstrasse 23a,St. Gallen,9000,47.4143943786621,9.34685325622559,POINT (9.346853256225586 47.41439437866211),191823738,0.0
3001364273,164,rent,2021-10-13T09:12:32,,3,1350,,,,,,Zürcher Strasse 70,St. Gallen,9000,47.4174957275391,9.35018253326416,POINT (9.35018253326416 47.41749572753906),1070320,
3001364371,010001.883996.738dd6d5-1ae5-11ec-8c59-005056bdbc06,rent,2021-10-13T07:22:00,,GF,1100,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0
3001364396,100005.884000.41d1a78b-1ae7-11ec-8c59-005056bdbc06,rent,2021-10-13T07:22:01,,2,1110,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0
3001364411,010007.884002.7ff4f53a-1ae7-11ec-8c59-005056bdbc06,rent,2021-10-13T09:12:42,,3,1290,160,1130,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0
3001365246,1238408,rent,2021-10-12T19:07:42,,4,1390,,,,110,,,,,,,,,
3001365255,1238385,rent,2021-10-12T20:14:52,,1,1130,,,,75,,,,,,,,,
3001365281,53804.02.0402,rent,2021-10-12T20:45:37,,5,890,140,750,,45,1962,Berneggstr. 52,St. Gallen,9000,47.419017791748,9.37270641326904,POINT (9.372706413269043 47.41901779174805),,
3001365923,1076.1005.884456.4f4a1c55-1b68-11ec-8c59-005056bdbc06,rent,2021-10-12T19:52:19,,3,1680,180,1500,,,,Torstrasse 11,St. Gallen,9000,47.4269561767578,9.37777614593506,POINT (9.377776145935059 47.42695617675781),,
3001366539,132501.03.00201,rent,2021-10-13T07:27:29,,2,1120,,,,78,1965,Flurhofstr. 149,St. Gallen,9000,47.4323463439941,9.40286731719971,POINT (9.402867317199707 47.43234634399414),1075741,0.0823529411764706
3001367439,5761.goldinger.SM92.4102,rent,2021-10-12T23:17:47,,1,1240,,,,83,,Iddastrasse 52,St. Gallen,9008,47.4397201538086,9.38997077941895,POINT (9.389970779418945 47.439720153808594),1075201,0.0777777777777777
3001367477,4188.02.0006,rent,2021-10-12T20:45:43,,2,1440,160,1280,,64,1920,Lukasstrasse 2,St. Gallen,9008,47.4394416809082,9.3950891494751,POINT (9.395089149475098 47.4394416809082),1075121,0.0153846153846153
3001368836,47566978,rent,2021-10-13T08:18:30,,,450,,,,,,Rorschacher Strasse 123,St. Gallen,9000,47.4308929443359,9.39301776885986,POINT (9.393017768859863 47.43089294433594),1076048,
3001369138,7yh44.vr6n4,rent,2021-10-13T07:37:00,,3,1495,100,1395,,100,1911,Rorschacher Strasse 124,St. Gallen,9000,47.4307746887207,9.39366340637207,POINT (9.39366340637207 47.4307746887207),1076122,0.0526315789473684
3001369615,5gpc9.sxsx2,rent,2021-10-12T23:28:17,,3,1900,,,,,,Duforstrasse 43,St. Gallen,9000,47.4318008422852,9.37730598449707,POINT (9.37730598449707 47.431800842285156),,
3001369684,31.70.827770.6f540b39-acd2-11eb-820b-005056bdbc06,rent,2021-10-13T09:12:43,,2,1290,220,1070,,75,,Torstrasse 20,St. Gallen,9000,47.428035736084,9.37781524658203,POINT (9.377815246582031 47.428035736083984),1072848,0.0
3001369750,20120.4.4062,rent,2021-10-12T19:07:44,,6,1396,170,1226,,61,1981,Tablatstrasse 10c,St. Gallen,9016,47.4372634887695,9.41964054107666,POINT (9.41964054107666 47.43726348876953),1076763,0.0
3001369751,20120.4.4002,rent,2021-10-12T19:53:42,,GF,1290,150,1140,,61,1981,Tablatstrasse 10c,St. Gallen,9016,47.4372634887695,9.41964054107666,POINT (9.41964054107666 47.43726348876953),1076763,0.0
3001370273,83565.01.0103,rent,2021-10-12T21:06:29,,1,840,,,,36,,Höhenweg 11,St. Gallen,9000,47.429615020752,9.3725414276123,POINT (9.372541427612305 47.42961502075195),1073085,0.44
3001370366,dz448.r1wg1,rent,2021-10-12T23:29:27,,3,1200,140,1060,,64,1963,St. Georgen-Strasse,St. Gallen,9011,47.4159774780273,9.38166332244873,POINT (9.38166332244873 47.415977478027344),,
3001370598,1238723,rent,2021-10-13T07:27:23,,2,1250,,,,75,,,,,,,,,
3001370626,1057.01.130001,rent,2021-10-12T19:52:23,,,1390,,,,110,,Wildeggstrasse 19,St. Gallen,9000,47.4235343933105,9.38277435302734,POINT (9.382774353027344 47.42353439331055),1073436,0.0
3001371322,47591745,rent,2021-10-12T21:06:32,,,640,,,,,,,,,,,,,
3001371343,47595430,rent,2021-10-12T23:28:12,,,1350,,,,90,,Sömmerlistrasse,St. Gallen,9000,47.4184989929199,9.35178279876709,POINT (9.35178279876709 47.41849899291992),1070333,0.0588235294117647
3001372173,rr8ed.2mkaw,rent,2021-10-12T19:52:21,,2,1660,210,1450,,84,1924,Falkensteinstrasse 72,St. Gallen,9000,47.4314270019531,9.39884471893311,POINT (9.398844718933105 47.431427001953125),1075875,0.115789473684211
3001372850,195901.01.00001,rent,2021-10-12T23:30:45,,GF,990,,,,40,1934,Winkelriedstr. 17,St. Gallen,9000,47.4249725341797,9.36868095397949,POINT (9.368680953979492 47.42497253417969),1071243,
3001373298,1238774,rent,2021-10-12T19:05:08,,3,1090,,,,80,,,,,,,,,
3001373319,1238807,rent,2021-10-12T19:53:35,,5,970,,,,65,,,,,,,,,
3001373441,1238958,rent,2021-10-12T23:09:55,,3,990,,,,,,,,,,,,,
3001373894,"SG-Teufenerstrasse 12, 2 ZWG 3.OG-003.886548.3b6587de-1d2b-11ec-842e-005056bdbc06",rent,2021-10-12T23:17:48,,3,900,,,,,,Teufener Strasse 12,St. Gallen,9000,47.4205513000488,9.37094688415527,POINT (9.370946884155273 47.42055130004883),1072314,
3001374139,47610288,rent,2021-10-12T23:28:13,,,1200,,,,,,Zimmerstrasse 9,St. Gallen,9000,47.4163360595703,9.36120128631592,POINT (9.361201286315918 47.41633605957031),1071802,
3001376142,1239048,rent,2021-10-12T20:14:53,,2,1130,,,,75,,,,,,,,,
3001376210,1239156,rent,2021-10-12T23:09:52,,3,900,,,,70,,,,,,,,,
3001377706,ede5r.tu1wf,rent,2021-10-12T20:00:03,,4,1120,,,,,,Oberstrasse 107,St. Gallen,9000,47.4155502319336,9.36096000671387,POINT (9.360960006713867 47.415550231933594),1069939,
3001377733,SM1034.6203.887337.012d6523-1f73-11ec-842e-005056bdbc06,rent,2021-10-12T20:47:05,,3,1100,,,,63,,Brühlgasse 28,St. Gallen,9000,47.4252281188965,9.37828540802002,POINT (9.37828540802002 47.425228118896484),,
3001377914,3644.02.0201,rent,2021-10-13T07:27:32,,2,1530,230,1300,,90,1919,Linsebühlstrasse 14,St. Gallen,9000,47.4243087768555,9.38061618804932,POINT (9.380616188049316 47.42430877685547),1073521,0.216216216216216
3001378309,8154.01.0304,rent,2021-10-12T23:07:24,,3,1550,,,,90,1910,Kugelgasse 3,St. Gallen,9000,47.4257469177246,9.37753963470459,POINT (9.37753963470459 47.42574691772461),1072663,0.0
3001378634,01139.02.0001,rent,2021-10-13T09:12:49,,1,1245,205,1040,,,1951,Zürcher Strasse 34,St. Gallen,9000,47.4194679260254,9.35426044464111,POINT (9.354260444641113 47.41946792602539),1070413,
3001379181,1239223,rent,2021-10-12T19:51:03,,2,1350,,,,100,,,,,,,,,
3001379324,12105.03.10104,rent,2021-10-12T20:45:46,,1,1700,,,,98,,Ullmannstrasse 23b,St. Gallen,9014,47.4129486083984,9.33236312866211,POINT (9.33236312866211 47.41294860839844),190526767,0.053763440860215
3001380381,888151.59455224-203f-11ec-842e-005056bdbc06,rent,2021-10-12T20:46:54,,2,1215,,,,78,,Rosenbergweg 21,St. Gallen,9000,47.4219932556152,9.36234951019287,POINT (9.362349510192871 47.421993255615234),1071127,0.0
3001366182,unusgrande,rent,2021-10-12T23:30:44,,,950,,,,36,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001366184,unusbasic2,rent,2021-10-12T19:07:38,,,790,,,,30,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001366187,unusbasic,rent,2021-10-12T19:07:39,,,780,,,,23,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001371467,162.121b.ssll25im3,rent,2021-10-13T07:21:59,,3,960,,,,,,Teufenerstr. 121 b,St. Gallen,9000,,,POINT(9.36393410284266 47.4135531456015),,
3001380181,092021WhgZürcherstr,rent,2021-10-12T23:09:54,,1,1050,,,,,,Zürcherstrasse 201,St. Gallen,9014,,,POINT(9.33664166394338 47.4120074057626),1069984,
3001380399,888157.0b1c387c-2040-11ec-842e-005056bdbc06,rent,2021-10-13T09:12:34,,2,1350,250,1100,,67,,Rosenbergweg 21,St. Gallen,9000,47.4219932556152,9.36234951019287,POINT (9.362349510192871 47.421993255615234),1071127,0.0147058823529411
3001380521,Pelikanstrasse.21.10,rent,2021-10-12T20:00:00,,3,785,,,,30,,Pelikanstrasse 21,St. Gallen,9008,47.4372100830078,9.39230251312256,POINT (9.392302513122559 47.43721008300781),1075015,0.117647058823529
3001380606,888202.5160b3bc-2053-11ec-842e-005056bdbc06,rent,2021-10-12T20:12:24,,1,785,,,,42,,Burgstrasse 19,St. Gallen,9000,47.4193916320801,9.36352825164795,POINT (9.36352825164795 47.41939163208008),1071050,0.0666666666666667
3001380667,10057.2.1023,rent,2021-10-12T20:14:52,,2,1360,100,1260,,53,1930,Rickenstrasse 20,St. Gallen,9014,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562,0.0192307692307692
3001380921,1489.01.0102,rent,2021-10-12T19:53:38,,1,710,,,,35,1920,Ruhbergstrasse 48,St. Gallen,9000,47.4149131774902,9.36348438262939,POINT (9.363484382629395 47.414913177490234),1071634,0.0
3001381009,132511.01.00003,rent,2021-10-12T20:14:52,,GF,1140,,,,,1960,Hinterberg 42,St. Gallen,9014,47.4029960632324,9.32528781890869,POINT (9.325287818908691 47.40299606323242),1069190,
3001381018,a1gsm.wt25n,rent,2021-10-12T20:00:05,,3,1400,,,,,,Buchentalstrasse 26,St. Gallen,9000,47.4349708557129,9.39626026153564,POINT (9.396260261535645 47.43497085571289),1076318,
3001381315,23030.03.420020,rent,2021-10-12T20:45:39,,2,1350,150,1200,,70,1976,Sonnrainweg 14,St. Gallen,9008,47.4475479125977,9.39769744873047,POINT (9.397697448730469 47.447547912597656),1075529,0.125
3001381706,5690.04.1003,rent,2021-10-12T19:07:48,,1,1420,,,,80,2003,Haggenstr. 60,St. Gallen,9014,47.4058570861816,9.33782958984375,POINT (9.33782958984375 47.40585708618164),,
3001382190,Axensteinstrasse192OG,rent,2021-10-12T19:52:22,,,1500,,,,,,Axensteinstr. 19,St. Gallen,9000,47.4257698059082,9.38652610778809,POINT (9.386526107788086 47.4257698059082),1073631,
3001382303,47688267,rent,2021-10-12T19:38:38,,,1730,,,,135,,Kesselhaldenstrasse 6,St. Gallen,9016,47.4384689331055,9.40322494506836,POINT (9.40322494506836 47.43846893310547),1076912,0.457831325301205
3001382682,A97F43Z_22QA45W,rent,2021-10-13T08:18:26,,,2450,350,2100,,100,2020,St Georgen Str. 20,St. Gallen,9000,47.4228096008301,9.38051223754883,POINT (9.380512237548828 47.42280960083008),1073463,0.428571428571429
3001383681,Bedastrasse.11.9,rent,2021-10-12T19:50:59,,2,1140,,,,70,,Bedastrasse 11,St. Gallen,9000,47.4286613464355,9.39088344573975,POINT (9.390883445739746 47.42866134643555),1076006,0.166666666666667
3001384010,53211.01.0101,rent,2021-10-13T07:27:26,,1,1120,,,,,1919,Lustgartenstr. 12,St. Gallen,9000,47.4208297729492,9.36448001861572,POINT (9.364480018615723 47.42082977294922),1071073,
3001384071,6811.05.0301,rent,2021-10-12T20:45:44,,3,1440,,,,88,2020,Hechtackerstrasse 12d,St. Gallen,9014,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977,0.0114942528735633
3001384879,181.5.2ZWHP,rent,2021-10-12T19:05:07,,GF,755,,,,30,,Waldaustrasse 5,St. Gallen,9000,47.4201049804688,9.35318374633789,POINT (9.35318374633789 47.42010498046875),,
3001385125,20210818-01.869689.c57b04f4-00b9-11ec-bf79-005056bdbc06,rent,2021-10-12T19:38:42,,,2400,,,,,,Sonnenhaldenstrasse 38,St. Gallen,9008,47.4402542114258,9.38751602172852,POINT (9.387516021728516 47.44025421142578),1075391,
3001385146,10738.10738.1021,rent,2021-10-12T19:53:40,,2,650,,,,32,,Brauerstrasse 3,St. Gallen,9000,47.4337310791016,9.39962577819824,POINT (9.399625778198242 47.43373107910156),1076226,0.0857142857142857
3001385241,139101.01.00001,rent,2021-10-12T19:08:58,,GF,1600,,,,113,1950,Ludwigstr. 15,St. Gallen,9010,47.4408416748047,9.37835311889648,POINT (9.378353118896484 47.44084167480469),1074633,0.0
3001385255,56.951.5,rent,2021-10-12T19:38:40,,1,1430,,,,96,,Langgasse 159,St. Gallen,9008,47.4499473571777,9.39748668670654,POINT (9.397486686706543 47.449947357177734),190209242,0.0588235294117647
3001385379,5181.09.0201,rent,2021-10-12T21:06:33,,2,1919,259,1660,,114,2009,Vogelherdstr. 17,St. Gallen,9016,47.4366302490234,9.41966819763184,POINT (9.419668197631836 47.43663024902344),190212352,0.2
3001386086,6170.06.0102,rent,2021-10-12T19:53:42,,GF,1290,190,1100,,64,1968,Zilstrasse 10,St. Gallen,9016,47.4411582946777,9.40502548217773,POINT (9.405025482177734 47.441158294677734),1076957,0.032258064516129
3001387524,47721236,rent,2021-10-12T23:28:16,,,890,,,,50,,Oberstrasse 65,St. Gallen,9000,47.416748046875,9.36429977416992,POINT (9.364299774169922 47.416748046875),1071785,0.19047619047619
3001387933,5768.goldinger.SM314.6105,rent,2021-10-12T21:06:39,,3,1920,,,,118,,Ullmannstrasse 23a,St. Gallen,9014,47.4133110046387,9.33245658874512,POINT (9.332456588745117 47.41331100463867),190526768,0.0825688073394495
3001388388,PaulMichelvonMérey.Augustinergasse299000StGallen.3zw1ogrechtsexZimmermann,rent,2021-10-13T07:27:25,,1,1200,,,,,,Augustinergasse 26,St. Gallen,9000,47.4271545410156,9.37455272674561,POINT (9.374552726745605 47.427154541015625),2362985,
3001388691,2560-10.875828.99a5fe64-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-12T19:38:44,,,950,,,,42,2022,Ahornstrasse 60,St. Gallen,9000,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,
3001388694,1560-10.875829.c8958259-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-12T19:07:39,,,800,,,,30,2022,Ahornstrasse 60,St. Gallen,9000,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,
3001388700,3560-10.875830.6a8a4a8d-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-13T07:28:45,,,1430,,,,76,2022,Ahornstrasse 60,St. Gallen,9000,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,
3001388753,1012.10.2021.816032.e13a2a6a-986a-11eb-968e-005056bdbc06,rent,2021-10-12T20:47:00,,1,1180,,,,,,Steingrüeblistrasse 39,St. Gallen,9000,47.4268798828125,9.38997936248779,POINT (9.389979362487793 47.4268798828125),1073687,
