name,score,description,category,label,_geom
odU5JncCVh4sUB3v8AcHLw,41.71607441769957,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/odU5JncCVh4sUB3v8AcHLw""><img style=""width:200px"" src=""https://images.mapillary.com/odU5JncCVh4sUB3v8AcHLw/thumb-320.jpg""></a><br>Streetwise Score: 41.71607441769957",4,wahrgenommene Sicherheit hoch,POINT (9.377936 47.42655)
9n68Hj5przusMoq8a2KxaQ,20.592822635950203,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9n68Hj5przusMoq8a2KxaQ""><img style=""width:200px"" src=""https://images.mapillary.com/9n68Hj5przusMoq8a2KxaQ/thumb-320.jpg""></a><br>Streetwise Score: 20.592822635950203",2,0,POINT (9.377940000000001 47.426505)
Zv9Nz3fe8Xafiqo-GunRyQ,28.832736704576,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Zv9Nz3fe8Xafiqo-GunRyQ""><img style=""width:200px"" src=""https://images.mapillary.com/Zv9Nz3fe8Xafiqo-GunRyQ/thumb-320.jpg""></a><br>Streetwise Score: 28.832736704576",2,0,POINT (9.377912 47.426476)
xbAizW_VgwhdXF1K5f44DA,38.459917662314446,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xbAizW_VgwhdXF1K5f44DA""><img style=""width:200px"" src=""https://images.mapillary.com/xbAizW_VgwhdXF1K5f44DA/thumb-320.jpg""></a><br>Streetwise Score: 38.459917662314446",3,+,POINT (9.377829 47.426472)
u_VznFS7pGf55z8T1b7S3g,34.82606651604664,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/u_VznFS7pGf55z8T1b7S3g""><img style=""width:200px"" src=""https://images.mapillary.com/u_VznFS7pGf55z8T1b7S3g/thumb-320.jpg""></a><br>Streetwise Score: 34.82606651604664",3,+,POINT (9.377692 47.426502)
IQdoxtGle6VkeULVzn2AEA,27.632696566073825,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IQdoxtGle6VkeULVzn2AEA""><img style=""width:200px"" src=""https://images.mapillary.com/IQdoxtGle6VkeULVzn2AEA/thumb-320.jpg""></a><br>Streetwise Score: 27.632696566073825",2,0,POINT (9.377558000000001 47.426521)
RyjLyhn6u0uIcIDUVBm_CQ,40.29164728236566,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/RyjLyhn6u0uIcIDUVBm_CQ""><img style=""width:200px"" src=""https://images.mapillary.com/RyjLyhn6u0uIcIDUVBm_CQ/thumb-320.jpg""></a><br>Streetwise Score: 40.29164728236566",4,wahrgenommene Sicherheit hoch,POINT (9.380277 47.430819)
gnOj9rNasMHe6NUB6jDpGQ,39.19537008122605,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/gnOj9rNasMHe6NUB6jDpGQ""><img style=""width:200px"" src=""https://images.mapillary.com/gnOj9rNasMHe6NUB6jDpGQ/thumb-320.jpg""></a><br>Streetwise Score: 39.19537008122605",0,wahrgenommene Sicherheit tief,POINT (9.380234 47.430635)
CRImWiCEDtizA0GVeiA5ew,30.33398582637923,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CRImWiCEDtizA0GVeiA5ew""><img style=""width:200px"" src=""https://images.mapillary.com/CRImWiCEDtizA0GVeiA5ew/thumb-320.jpg""></a><br>Streetwise Score: 30.33398582637923",3,+,POINT (9.380144 47.430483)
Sw73f2W_D_9jZ1QIyAJlSw,30.113736750399543,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Sw73f2W_D_9jZ1QIyAJlSw""><img style=""width:200px"" src=""https://images.mapillary.com/Sw73f2W_D_9jZ1QIyAJlSw/thumb-320.jpg""></a><br>Streetwise Score: 30.113736750399543",3,+,POINT (9.380051999999999 47.430407)
6XE5F2MmRrbrv7lcVOCFSg,31.644260052347143,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/6XE5F2MmRrbrv7lcVOCFSg""><img style=""width:200px"" src=""https://images.mapillary.com/6XE5F2MmRrbrv7lcVOCFSg/thumb-320.jpg""></a><br>Streetwise Score: 31.644260052347143",3,+,POINT (9.379898000000001 47.430332)
3o301JHv9fxL2WM69W2nQw,38.68892892451528,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3o301JHv9fxL2WM69W2nQw""><img style=""width:200px"" src=""https://images.mapillary.com/3o301JHv9fxL2WM69W2nQw/thumb-320.jpg""></a><br>Streetwise Score: 38.68892892451528",3,+,POINT (9.379806 47.430206)
vuplDZM84KcNXKVq57ISTg,36.920429047194766,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vuplDZM84KcNXKVq57ISTg""><img style=""width:200px"" src=""https://images.mapillary.com/vuplDZM84KcNXKVq57ISTg/thumb-320.jpg""></a><br>Streetwise Score: 36.920429047194766",3,+,POINT (9.379726 47.430161)
GUrnFzW4AdtXOhj43q6ePg,40.37436374359974,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GUrnFzW4AdtXOhj43q6ePg""><img style=""width:200px"" src=""https://images.mapillary.com/GUrnFzW4AdtXOhj43q6ePg/thumb-320.jpg""></a><br>Streetwise Score: 40.37436374359974",4,wahrgenommene Sicherheit hoch,POINT (9.379642 47.430116)
n-LJQfHFXXKJ9VtRwD2-Nw,34.17025973481645,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/n-LJQfHFXXKJ9VtRwD2-Nw""><img style=""width:200px"" src=""https://images.mapillary.com/n-LJQfHFXXKJ9VtRwD2-Nw/thumb-320.jpg""></a><br>Streetwise Score: 34.17025973481645",3,+,POINT (9.379555 47.4301)
f8fa18btqYosPaw7tEfATQ,37.29664304549092,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/f8fa18btqYosPaw7tEfATQ""><img style=""width:200px"" src=""https://images.mapillary.com/f8fa18btqYosPaw7tEfATQ/thumb-320.jpg""></a><br>Streetwise Score: 37.29664304549092",3,+,POINT (9.37951 47.430069)
GfhjN0WJBfLWFHDoe_cYgg,37.60608651163278,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GfhjN0WJBfLWFHDoe_cYgg""><img style=""width:200px"" src=""https://images.mapillary.com/GfhjN0WJBfLWFHDoe_cYgg/thumb-320.jpg""></a><br>Streetwise Score: 37.60608651163278",3,+,POINT (9.379478000000001 47.429973)
tfoRjNzl_-X5U1wviRVAQw,35.6009089727919,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tfoRjNzl_-X5U1wviRVAQw""><img style=""width:200px"" src=""https://images.mapillary.com/tfoRjNzl_-X5U1wviRVAQw/thumb-320.jpg""></a><br>Streetwise Score: 35.6009089727919",3,+,POINT (9.379458 47.42986)
g3F00GBVHvul4QCf9MR8cQ,35.50126168564756,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/g3F00GBVHvul4QCf9MR8cQ""><img style=""width:200px"" src=""https://images.mapillary.com/g3F00GBVHvul4QCf9MR8cQ/thumb-320.jpg""></a><br>Streetwise Score: 35.50126168564756",3,+,POINT (9.379421000000001 47.42978)
W6XkRcC3aZC8SOIFC7lnFQ,35.20352041289458,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/W6XkRcC3aZC8SOIFC7lnFQ""><img style=""width:200px"" src=""https://images.mapillary.com/W6XkRcC3aZC8SOIFC7lnFQ/thumb-320.jpg""></a><br>Streetwise Score: 35.20352041289458",3,+,POINT (9.379362 47.429704)
5p3E9Jy3P8TpaTfdEFSJCA,34.9939504880097,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5p3E9Jy3P8TpaTfdEFSJCA""><img style=""width:200px"" src=""https://images.mapillary.com/5p3E9Jy3P8TpaTfdEFSJCA/thumb-320.jpg""></a><br>Streetwise Score: 34.9939504880097",3,+,POINT (9.379256 47.429643)
48o_XdR8Ap_YhSbjTmuF8A,41.38169291747568,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/48o_XdR8Ap_YhSbjTmuF8A""><img style=""width:200px"" src=""https://images.mapillary.com/48o_XdR8Ap_YhSbjTmuF8A/thumb-320.jpg""></a><br>Streetwise Score: 41.38169291747568",4,wahrgenommene Sicherheit hoch,POINT (9.379146 47.429597)
bHKWJsPeUbHX_QwxNz58BQ,32.92868266480788,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bHKWJsPeUbHX_QwxNz58BQ""><img style=""width:200px"" src=""https://images.mapillary.com/bHKWJsPeUbHX_QwxNz58BQ/thumb-320.jpg""></a><br>Streetwise Score: 32.92868266480788",3,+,POINT (9.379018 47.429558)
59K49ffgyi2OGS1ZeKDzqg,36.01099727088502,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/59K49ffgyi2OGS1ZeKDzqg""><img style=""width:200px"" src=""https://images.mapillary.com/59K49ffgyi2OGS1ZeKDzqg/thumb-320.jpg""></a><br>Streetwise Score: 36.01099727088502",3,+,POINT (9.378990999999999 47.42959)
QGGXSVOVJdrhEXLD8BqdjA,30.59298316586108,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QGGXSVOVJdrhEXLD8BqdjA""><img style=""width:200px"" src=""https://images.mapillary.com/QGGXSVOVJdrhEXLD8BqdjA/thumb-320.jpg""></a><br>Streetwise Score: 30.59298316586108",3,+,POINT (9.378944000000001 47.429566)
lcSo9RU5K-7g_Kwyz6CP-A,35.413390890722326,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lcSo9RU5K-7g_Kwyz6CP-A""><img style=""width:200px"" src=""https://images.mapillary.com/lcSo9RU5K-7g_Kwyz6CP-A/thumb-320.jpg""></a><br>Streetwise Score: 35.413390890722326",3,+,POINT (9.378788 47.429463)
YMXrBbkGASoukk3YzNVJ4Q,32.23026876022363,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YMXrBbkGASoukk3YzNVJ4Q""><img style=""width:200px"" src=""https://images.mapillary.com/YMXrBbkGASoukk3YzNVJ4Q/thumb-320.jpg""></a><br>Streetwise Score: 32.23026876022363",3,+,POINT (9.378690000000001 47.42939)
QPc3tzYRQZ3h6z_9VJ8LXw,36.896790963530975,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QPc3tzYRQZ3h6z_9VJ8LXw""><img style=""width:200px"" src=""https://images.mapillary.com/QPc3tzYRQZ3h6z_9VJ8LXw/thumb-320.jpg""></a><br>Streetwise Score: 36.896790963530975",3,+,POINT (9.378609000000001 47.42929)
YoM4tqI_fixrzahGVaq40w,41.015577203808164,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YoM4tqI_fixrzahGVaq40w""><img style=""width:200px"" src=""https://images.mapillary.com/YoM4tqI_fixrzahGVaq40w/thumb-320.jpg""></a><br>Streetwise Score: 41.015577203808164",4,wahrgenommene Sicherheit hoch,POINT (9.378553 47.42923)
uGadoFp3SCE53KZFo8LKDA,38.496712168840624,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uGadoFp3SCE53KZFo8LKDA""><img style=""width:200px"" src=""https://images.mapillary.com/uGadoFp3SCE53KZFo8LKDA/thumb-320.jpg""></a><br>Streetwise Score: 38.496712168840624",3,+,POINT (9.378489999999999 47.429134)
kWdvnHFmp2X3_BORmUgncg,38.581384620400314,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/kWdvnHFmp2X3_BORmUgncg""><img style=""width:200px"" src=""https://images.mapillary.com/kWdvnHFmp2X3_BORmUgncg/thumb-320.jpg""></a><br>Streetwise Score: 38.581384620400314",3,+,POINT (9.378363999999999 47.429082)
txDkDnnNp8jV3AXfhpye1A,37.051505909571205,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/txDkDnnNp8jV3AXfhpye1A""><img style=""width:200px"" src=""https://images.mapillary.com/txDkDnnNp8jV3AXfhpye1A/thumb-320.jpg""></a><br>Streetwise Score: 37.051505909571205",3,+,POINT (9.378247999999999 47.429029)
m4_hQMl5Yg5EyR73FcsCng,37.22706609532374,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/m4_hQMl5Yg5EyR73FcsCng""><img style=""width:200px"" src=""https://images.mapillary.com/m4_hQMl5Yg5EyR73FcsCng/thumb-320.jpg""></a><br>Streetwise Score: 37.22706609532374",3,+,POINT (9.378152 47.428987)
0SYyefT0zJEF2LMuLKIo9g,33.521379597610085,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0SYyefT0zJEF2LMuLKIo9g""><img style=""width:200px"" src=""https://images.mapillary.com/0SYyefT0zJEF2LMuLKIo9g/thumb-320.jpg""></a><br>Streetwise Score: 33.521379597610085",3,+,POINT (9.378071 47.428945)
PNh1j5BiWK7AulDvWQiReg,31.307675280699733,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PNh1j5BiWK7AulDvWQiReg""><img style=""width:200px"" src=""https://images.mapillary.com/PNh1j5BiWK7AulDvWQiReg/thumb-320.jpg""></a><br>Streetwise Score: 31.307675280699733",3,+,POINT (9.377971000000001 47.428899)
tuLLPT1pQSJ1JIMybKNn9g,39.237739910442386,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tuLLPT1pQSJ1JIMybKNn9g""><img style=""width:200px"" src=""https://images.mapillary.com/tuLLPT1pQSJ1JIMybKNn9g/thumb-320.jpg""></a><br>Streetwise Score: 39.237739910442386",0,wahrgenommene Sicherheit tief,POINT (9.377897000000001 47.428828)
5SlSHZhlJgltw57odwwVWg,21.355302077839788,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5SlSHZhlJgltw57odwwVWg""><img style=""width:200px"" src=""https://images.mapillary.com/5SlSHZhlJgltw57odwwVWg/thumb-320.jpg""></a><br>Streetwise Score: 21.355302077839788",2,0,POINT (9.377798 47.428766)
qQNkLg8-JF2WxXM8YOiEIw,38.01336628093508,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qQNkLg8-JF2WxXM8YOiEIw""><img style=""width:200px"" src=""https://images.mapillary.com/qQNkLg8-JF2WxXM8YOiEIw/thumb-320.jpg""></a><br>Streetwise Score: 38.01336628093508",3,+,POINT (9.377693000000001 47.428717)
UNpxM7yfzp8sqR8-XMoAPg,36.537736251600364,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UNpxM7yfzp8sqR8-XMoAPg""><img style=""width:200px"" src=""https://images.mapillary.com/UNpxM7yfzp8sqR8-XMoAPg/thumb-320.jpg""></a><br>Streetwise Score: 36.537736251600364",3,+,POINT (9.377624000000001 47.428647)
CztIdcgFozE69QiqGumvXQ,35.19557318608444,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CztIdcgFozE69QiqGumvXQ""><img style=""width:200px"" src=""https://images.mapillary.com/CztIdcgFozE69QiqGumvXQ/thumb-320.jpg""></a><br>Streetwise Score: 35.19557318608444",3,+,POINT (9.377527000000001 47.428596)
vEP5Q7PZo-1bMGw47eMzQA,28.014197821635786,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vEP5Q7PZo-1bMGw47eMzQA""><img style=""width:200px"" src=""https://images.mapillary.com/vEP5Q7PZo-1bMGw47eMzQA/thumb-320.jpg""></a><br>Streetwise Score: 28.014197821635786",2,0,POINT (9.377428999999999 47.42854)
AYEYmiBXbRJjUnp3GK5cVg,47.236774061956005,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AYEYmiBXbRJjUnp3GK5cVg""><img style=""width:200px"" src=""https://images.mapillary.com/AYEYmiBXbRJjUnp3GK5cVg/thumb-320.jpg""></a><br>Streetwise Score: 47.236774061956005",4,wahrgenommene Sicherheit hoch,POINT (9.377314999999999 47.428495)
48r7qDz-D7ymt7W8DnyLvA,40.38743158993913,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/48r7qDz-D7ymt7W8DnyLvA""><img style=""width:200px"" src=""https://images.mapillary.com/48r7qDz-D7ymt7W8DnyLvA/thumb-320.jpg""></a><br>Streetwise Score: 40.38743158993913",4,wahrgenommene Sicherheit hoch,POINT (9.377191 47.428474)
i887ZH-NjygHoXGysK7-Lw,43.21360435619681,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/i887ZH-NjygHoXGysK7-Lw""><img style=""width:200px"" src=""https://images.mapillary.com/i887ZH-NjygHoXGysK7-Lw/thumb-320.jpg""></a><br>Streetwise Score: 43.21360435619681",4,wahrgenommene Sicherheit hoch,POINT (9.377091999999999 47.428451)
iVc28jDT6WBiBq6xCCStag,31.067794942181333,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/iVc28jDT6WBiBq6xCCStag""><img style=""width:200px"" src=""https://images.mapillary.com/iVc28jDT6WBiBq6xCCStag/thumb-320.jpg""></a><br>Streetwise Score: 31.067794942181333",3,+,POINT (9.370547999999999 47.423303)
oxf836fNtNqEN7UcnvRu7A,32.589689768792134,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/oxf836fNtNqEN7UcnvRu7A""><img style=""width:200px"" src=""https://images.mapillary.com/oxf836fNtNqEN7UcnvRu7A/thumb-320.jpg""></a><br>Streetwise Score: 32.589689768792134",3,+,POINT (9.3706 47.423234)
vXEhJ-7VmXois3JKCZcuLw,22.28639408561993,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vXEhJ-7VmXois3JKCZcuLw""><img style=""width:200px"" src=""https://images.mapillary.com/vXEhJ-7VmXois3JKCZcuLw/thumb-320.jpg""></a><br>Streetwise Score: 22.28639408561993",2,0,POINT (9.370578 47.423162)
8lKECtNN7OLAn_3PWVWxUw,31.36679418417614,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8lKECtNN7OLAn_3PWVWxUw""><img style=""width:200px"" src=""https://images.mapillary.com/8lKECtNN7OLAn_3PWVWxUw/thumb-320.jpg""></a><br>Streetwise Score: 31.36679418417614",3,+,POINT (9.370499000000001 47.423116)
1SNpPoGlQ9PCHqLtEe6cwg,36.58019788779903,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1SNpPoGlQ9PCHqLtEe6cwg""><img style=""width:200px"" src=""https://images.mapillary.com/1SNpPoGlQ9PCHqLtEe6cwg/thumb-320.jpg""></a><br>Streetwise Score: 36.58019788779903",3,+,POINT (9.370431 47.423049)
Gefd7VOPEvZT3_GI3LC67g,31.974175112647508,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Gefd7VOPEvZT3_GI3LC67g""><img style=""width:200px"" src=""https://images.mapillary.com/Gefd7VOPEvZT3_GI3LC67g/thumb-320.jpg""></a><br>Streetwise Score: 31.974175112647508",3,+,POINT (9.370395 47.42298)
M4weu7UaYhZI2jx4ZhI3jQ,21.849392581760572,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/M4weu7UaYhZI2jx4ZhI3jQ""><img style=""width:200px"" src=""https://images.mapillary.com/M4weu7UaYhZI2jx4ZhI3jQ/thumb-320.jpg""></a><br>Streetwise Score: 21.849392581760572",2,0,POINT (9.370399000000001 47.422944)
ohFK6jsmHBZKF8Qpwq0vZw,31.277968922286398,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ohFK6jsmHBZKF8Qpwq0vZw""><img style=""width:200px"" src=""https://images.mapillary.com/ohFK6jsmHBZKF8Qpwq0vZw/thumb-320.jpg""></a><br>Streetwise Score: 31.277968922286398",3,+,POINT (9.370419 47.422926)
2oLmcF9PE7zziFlPBY0l6g,23.430715077107994,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2oLmcF9PE7zziFlPBY0l6g""><img style=""width:200px"" src=""https://images.mapillary.com/2oLmcF9PE7zziFlPBY0l6g/thumb-320.jpg""></a><br>Streetwise Score: 23.430715077107994",2,0,POINT (9.370414 47.422927)
_wIFYjLfcnTq78n6WKFQ0Q,20.342120809879134,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_wIFYjLfcnTq78n6WKFQ0Q""><img style=""width:200px"" src=""https://images.mapillary.com/_wIFYjLfcnTq78n6WKFQ0Q/thumb-320.jpg""></a><br>Streetwise Score: 20.342120809879134",2,0,POINT (9.370405999999999 47.422922)
EbLD_GE9kONzKGF-044SpA,27.04824338056586,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EbLD_GE9kONzKGF-044SpA""><img style=""width:200px"" src=""https://images.mapillary.com/EbLD_GE9kONzKGF-044SpA/thumb-320.jpg""></a><br>Streetwise Score: 27.04824338056586",2,0,POINT (9.370449000000001 47.422872)
es6ITQjOfHjBO40pT__U8w,34.77509189752576,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/es6ITQjOfHjBO40pT__U8w""><img style=""width:200px"" src=""https://images.mapillary.com/es6ITQjOfHjBO40pT__U8w/thumb-320.jpg""></a><br>Streetwise Score: 34.77509189752576",3,+,POINT (9.370452999999999 47.422872)
8CQYpUJft1tdM2N28f7_gg,33.8819932475537,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8CQYpUJft1tdM2N28f7_gg""><img style=""width:200px"" src=""https://images.mapillary.com/8CQYpUJft1tdM2N28f7_gg/thumb-320.jpg""></a><br>Streetwise Score: 33.8819932475537",3,+,POINT (9.370459 47.422883)
Pr7ts6E4epwtHVqclAG6NA,30.163888581914666,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Pr7ts6E4epwtHVqclAG6NA""><img style=""width:200px"" src=""https://images.mapillary.com/Pr7ts6E4epwtHVqclAG6NA/thumb-320.jpg""></a><br>Streetwise Score: 30.163888581914666",3,+,POINT (9.370459 47.422883)
qmsmZ3w-Zr33vMhrSEXMnQ,29.287377085987853,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qmsmZ3w-Zr33vMhrSEXMnQ""><img style=""width:200px"" src=""https://images.mapillary.com/qmsmZ3w-Zr33vMhrSEXMnQ/thumb-320.jpg""></a><br>Streetwise Score: 29.287377085987853",3,+,POINT (9.370449000000001 47.422941)
XamcRmdtDpmlDl_utUkhAQ,31.505006329264884,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XamcRmdtDpmlDl_utUkhAQ""><img style=""width:200px"" src=""https://images.mapillary.com/XamcRmdtDpmlDl_utUkhAQ/thumb-320.jpg""></a><br>Streetwise Score: 31.505006329264884",3,+,POINT (9.370492 47.423008)
77yaAK3lqpXx1nH5BjYW9A,26.37922348641065,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/77yaAK3lqpXx1nH5BjYW9A""><img style=""width:200px"" src=""https://images.mapillary.com/77yaAK3lqpXx1nH5BjYW9A/thumb-320.jpg""></a><br>Streetwise Score: 26.37922348641065",2,0,POINT (9.370545 47.423066)
yTgdYZj6rjOntaCg3eXwLA,18.866229810972865,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yTgdYZj6rjOntaCg3eXwLA""><img style=""width:200px"" src=""https://images.mapillary.com/yTgdYZj6rjOntaCg3eXwLA/thumb-320.jpg""></a><br>Streetwise Score: 18.866229810972865",1,-,POINT (9.370625 47.423131)
098I7l_Stn5dYmIWk2YiPA,34.5481179117696,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/098I7l_Stn5dYmIWk2YiPA""><img style=""width:200px"" src=""https://images.mapillary.com/098I7l_Stn5dYmIWk2YiPA/thumb-320.jpg""></a><br>Streetwise Score: 34.5481179117696",3,+,POINT (9.370687999999999 47.423175)
0uw_2i7JuSp0xIqZkE5Img,28.837769756306415,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0uw_2i7JuSp0xIqZkE5Img""><img style=""width:200px"" src=""https://images.mapillary.com/0uw_2i7JuSp0xIqZkE5Img/thumb-320.jpg""></a><br>Streetwise Score: 28.837769756306415",2,0,POINT (9.370744 47.423222)
1eBGPuKG1TdYbyEcVZSVEg,33.539386283809016,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1eBGPuKG1TdYbyEcVZSVEg""><img style=""width:200px"" src=""https://images.mapillary.com/1eBGPuKG1TdYbyEcVZSVEg/thumb-320.jpg""></a><br>Streetwise Score: 33.539386283809016",3,+,POINT (9.370810000000001 47.42329)
yqs2l10rGk_w6dIQFbXchw,30.49603189690456,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yqs2l10rGk_w6dIQFbXchw""><img style=""width:200px"" src=""https://images.mapillary.com/yqs2l10rGk_w6dIQFbXchw/thumb-320.jpg""></a><br>Streetwise Score: 30.49603189690456",3,+,POINT (9.370877 47.423373)
aphYgFQ0l6pAbknbiczZ9w,25.636149177928672,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aphYgFQ0l6pAbknbiczZ9w""><img style=""width:200px"" src=""https://images.mapillary.com/aphYgFQ0l6pAbknbiczZ9w/thumb-320.jpg""></a><br>Streetwise Score: 25.636149177928672",2,0,POINT (9.370941999999999 47.423492)
HChGG0svnu3yNEFpxg-bPw,38.45480249680079,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HChGG0svnu3yNEFpxg-bPw""><img style=""width:200px"" src=""https://images.mapillary.com/HChGG0svnu3yNEFpxg-bPw/thumb-320.jpg""></a><br>Streetwise Score: 38.45480249680079",3,+,POINT (9.371031 47.423454)
8i2YStqxzcAU_shOEgApQw,30.582275265282806,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8i2YStqxzcAU_shOEgApQw""><img style=""width:200px"" src=""https://images.mapillary.com/8i2YStqxzcAU_shOEgApQw/thumb-320.jpg""></a><br>Streetwise Score: 30.582275265282806",3,+,POINT (9.371086999999999 47.423491)
w-IUuFC4hh8vocYc_s4Feg,31.768423874923737,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/w-IUuFC4hh8vocYc_s4Feg""><img style=""width:200px"" src=""https://images.mapillary.com/w-IUuFC4hh8vocYc_s4Feg/thumb-320.jpg""></a><br>Streetwise Score: 31.768423874923737",3,+,POINT (9.371186 47.423515)
XQSJNtg1654_GPngiKrsbg,40.45549365742069,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XQSJNtg1654_GPngiKrsbg""><img style=""width:200px"" src=""https://images.mapillary.com/XQSJNtg1654_GPngiKrsbg/thumb-320.jpg""></a><br>Streetwise Score: 40.45549365742069",4,wahrgenommene Sicherheit hoch,POINT (9.388785 47.42281)
i9niV7wnG3XcpQ6CztIWBA,41.61788172479979,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/i9niV7wnG3XcpQ6CztIWBA""><img style=""width:200px"" src=""https://images.mapillary.com/i9niV7wnG3XcpQ6CztIWBA/thumb-320.jpg""></a><br>Streetwise Score: 41.61788172479979",4,wahrgenommene Sicherheit hoch,POINT (9.388785 47.42281)
0zwxiO1tJPKc9cg8sqL2zg,41.82786658328133,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0zwxiO1tJPKc9cg8sqL2zg""><img style=""width:200px"" src=""https://images.mapillary.com/0zwxiO1tJPKc9cg8sqL2zg/thumb-320.jpg""></a><br>Streetwise Score: 41.82786658328133",4,wahrgenommene Sicherheit hoch,POINT (9.388785 47.42281)
6Fd2TpLGh2Z-rvsTYumcYw,38.3578678355187,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/6Fd2TpLGh2Z-rvsTYumcYw""><img style=""width:200px"" src=""https://images.mapillary.com/6Fd2TpLGh2Z-rvsTYumcYw/thumb-320.jpg""></a><br>Streetwise Score: 38.3578678355187",3,+,POINT (9.388785 47.42281)
0-qoqbnrIEd3cZNkDctOew,45.329678846128246,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0-qoqbnrIEd3cZNkDctOew""><img style=""width:200px"" src=""https://images.mapillary.com/0-qoqbnrIEd3cZNkDctOew/thumb-320.jpg""></a><br>Streetwise Score: 45.329678846128246",4,wahrgenommene Sicherheit hoch,POINT (9.388785 47.42281)
rwoWW3BI5X6iNXE8XqPxMQ,35.25593830187871,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rwoWW3BI5X6iNXE8XqPxMQ""><img style=""width:200px"" src=""https://images.mapillary.com/rwoWW3BI5X6iNXE8XqPxMQ/thumb-320.jpg""></a><br>Streetwise Score: 35.25593830187871",3,+,POINT (9.388767 47.422794)
